transaction_id,customer_id,account_id,date,amount,transaction_type,category,merchant,payment_method,location
T00002690,C100012,A200015,2026-02-20,53.19,Debit,Investment,Groww,UPI,Surat
T00002691,C100012,A200015,2026-03-04,164.47,Debit,Investment,SIP Auto-debit,Credit Card,Surat
T00002692,C100012,A200015,2026-05-03,1772.35,Debit,Investment,Zerodha,Debit Card,Surat
T00002693,C100012,A200015,2026-03-18,780.86,Debit,ATM,ATM Withdrawal,UPI,Surat
T00002694,C100012,A200015,2026-02-22,787.46,Debit,Rent,Landlord Transfer,Net Banking,Surat
T00002695,C100012,A200015,2026-02-08,1727.62,Debit,Food,Local Restaurant,Credit Card,Surat
T00002696,C100012,A200015,2026-06-23,24.38,Debit,Investment,SIP Auto-debit,Net Banking,Surat
T00002697,C100012,A200015,2026-04-26,3637.09,Debit,Healthcare,Apollo Pharmacy,Debit Card,Surat
T00002698,C100012,A200015,2026-07-04,922.98,Debit,Food,Local Restaurant,Net Banking,Surat
T00002699,C100012,A200015,2026-02-26,5253.64,Debit,Rent,Landlord Transfer,Credit Card,Surat
T00002700,C100012,A200015,2026-03-22,1995.45,Debit,Food,Swiggy,Credit Card,Surat
T00002701,C100012,A200015,2026-03-26,78.12,Debit,Entertainment,BookMyShow,Net Banking,Surat
T00002702,C100012,A200015,2026-04-12,3452.19,Debit,Investment,Groww,Debit Card,Surat
T00002703,C100012,A200015,2026-06-12,116.76,Debit,Investment,Groww,Net Banking,Surat
T00002704,C100012,A200015,2026-06-05,404.8,Debit,Other,Misc Merchant,NEFT,Surat
T00002705,C100012,A200015,2026-06-09,406.46,Debit,ATM,ATM Withdrawal,Cash,Surat
T00002706,C100012,A200015,2026-07-11,211.26,Debit,Other,Misc Merchant,Credit Card,Surat
T00002707,C100012,A200015,2026-03-23,2176.49,Debit,Rent,Landlord Transfer,Debit Card,Surat
T00002708,C100012,A200015,2026-05-06,1707.24,Debit,Other,Misc Merchant,NEFT,Surat
T00002709,C100012,A200015,2026-05-12,1340.79,Debit,Investment,Zerodha,NEFT,Surat
T00002710,C100012,A200015,2026-04-23,670.46,Debit,Rent,Landlord Transfer,Net Banking,Surat
T00002711,C100012,A200015,2026-04-11,2456.02,Debit,Investment,SIP Auto-debit,Debit Card,Surat
T00002712,C100012,A200015,2026-05-15,3274.45,Debit,Other,Misc Merchant,UPI,Surat
T00002713,C100012,A200015,2026-02-11,515.61,Debit,Other,Misc Merchant,Net Banking,Surat
T00002714,C100012,A200015,2026-05-09,467.36,Debit,ATM,ATM Withdrawal,NEFT,Surat
T00002715,C100012,A200015,2026-06-03,1249.2,Debit,Bills,Water Dept,Credit Card,Surat
T00002716,C100012,A200015,2026-07-01,1598.8,Debit,Other,Misc Merchant,Debit Card,Surat
T00002717,C100012,A200015,2026-07-09,194.36,Debit,Food,Swiggy,Debit Card,Surat
T00002718,C100012,A200015,2026-03-06,293.68,Debit,Other,Misc Merchant,UPI,Surat
T00002719,C100012,A200015,2026-03-31,3042.21,Debit,Investment,Groww,Cash,Surat
T00002720,C100012,A200015,2026-05-03,965.69,Debit,Food,Zomato,Debit Card,Surat
T00002721,C100012,A200015,2026-04-06,531.54,Debit,Rent,Landlord Transfer,UPI,Surat
T00002722,C100012,A200015,2026-05-17,2746.32,Debit,ATM,ATM Withdrawal,NEFT,Surat
T00002723,C100012,A200015,2026-04-06,551.09,Debit,Investment,Groww,Cash,Surat
T00002724,C100012,A200015,2026-06-21,601.17,Debit,Investment,Groww,Credit Card,Surat
T00002725,C100012,A200015,2026-04-14,633.34,Debit,Travel,IndiGo,UPI,Surat
T00002726,C100012,A200015,2026-02-04,911.07,Debit,Food,Swiggy,Net Banking,Surat
T00002727,C100012,A200015,2026-03-18,1245.49,Debit,Investment,Groww,Credit Card,Surat
T00002728,C100012,A200015,2026-07-07,869.48,Debit,Education,Coursera,Net Banking,Surat
T00002729,C100012,A200015,2026-02-15,5275.43,Debit,Investment,Zerodha,Credit Card,Surat
T00002730,C100012,A200015,2026-02-05,445.12,Debit,Healthcare,Local Clinic,Debit Card,Surat
T00002731,C100012,A200015,2026-04-15,97.2,Debit,Other,Misc Merchant,NEFT,Surat
T00002732,C100012,A200015,2026-03-13,1789.31,Debit,Healthcare,1mg,Cash,Surat
T00002733,C100012,A200015,2026-04-09,2425.89,Debit,ATM,ATM Withdrawal,Cash,Surat
T00002734,C100012,A200015,2026-03-19,672.47,Debit,Food,Cafe Coffee Day,Credit Card,Surat
T00002735,C100012,A200015,2026-03-29,231.39,Debit,Bills,Water Dept,Credit Card,Surat
T00002736,C100012,A200015,2026-05-25,743.74,Debit,Investment,Groww,Net Banking,Surat
T00002737,C100012,A200015,2026-06-14,1514.3,Debit,Investment,Groww,UPI,Surat
T00002738,C100012,A200015,2026-03-16,68.0,Debit,Food,Local Restaurant,NEFT,Surat
T00002739,C100012,A200015,2026-04-19,196.88,Debit,ATM,ATM Withdrawal,UPI,Surat
T00002740,C100012,A200015,2026-02-20,995.12,Debit,Investment,Zerodha,Credit Card,Surat
T00002741,C100012,A200015,2026-02-28,1794.36,Debit,Other,Misc Merchant,Cash,Surat
T00002742,C100012,A200015,2026-02-19,73.42,Debit,Food,Zomato,Credit Card,Surat
T00002743,C100012,A200015,2026-03-29,185.47,Debit,Healthcare,Local Clinic,Credit Card,Surat
T00002744,C100012,A200015,2026-04-17,1647.81,Debit,Rent,Landlord Transfer,UPI,Surat
T00002745,C100012,A200015,2026-05-09,321.14,Debit,Travel,IRCTC,Cash,Surat
T00002746,C100012,A200015,2026-05-17,3185.03,Debit,Healthcare,Local Clinic,Debit Card,Surat
T00002747,C100012,A200015,2026-04-19,864.62,Debit,Healthcare,1mg,Cash,Surat
T00002748,C100012,A200015,2026-02-22,2222.0,Debit,Food,Local Restaurant,Cash,Surat
T00002749,C100012,A200015,2026-02-18,533.7,Debit,Food,Cafe Coffee Day,NEFT,Surat
T00002750,C100012,A200015,2026-05-03,3585.97,Debit,Rent,Landlord Transfer,Credit Card,Surat
T00002751,C100012,A200015,2026-07-06,143.52,Debit,Investment,Zerodha,UPI,Surat
T00002752,C100012,A200015,2026-03-22,2449.88,Debit,Investment,Groww,Credit Card,Surat
T00002753,C100012,A200015,2026-07-13,3442.56,Debit,Food,Zomato,Cash,Surat
T00002754,C100012,A200015,2026-04-19,1639.72,Debit,Other,Misc Merchant,Debit Card,Surat
T00002755,C100012,A200015,2026-07-30,51222.76,Credit,Salary,Employer,NEFT,Surat
T00002756,C100012,A200015,2026-07-02,53698.01,Credit,Salary,Employer,NEFT,Surat
T00002757,C100012,A200015,2026-05-31,52715.82,Credit,Salary,Employer,NEFT,Surat
T00002758,C100012,A200015,2026-05-03,52475.57,Credit,Salary,Employer,NEFT,Surat
T00002759,C100012,A200015,2026-04-01,51124.52,Credit,Salary,Employer,NEFT,Surat
T00002760,C100012,A200015,2026-03-04,51739.88,Credit,Salary,Employer,NEFT,Surat
T00002761,C100013,A200016,2026-03-13,2337.31,Debit,Investment,Zerodha,UPI,Hyderabad
T00002762,C100013,A200016,2026-07-23,297.5,Debit,Investment,Zerodha,Cash,Hyderabad
T00002763,C100013,A200016,2026-06-20,13164.92,Debit,Other,Misc Merchant,NEFT,Hyderabad
T00002764,C100013,A200016,2026-06-07,5282.65,Debit,Healthcare,1mg,Cash,Hyderabad
T00002765,C100013,A200016,2026-02-22,316.79,Debit,Rent,Landlord Transfer,Credit Card,Hyderabad
T00002766,C100013,A200016,2026-04-30,3905.98,Debit,Rent,Landlord Transfer,Net Banking,Hyderabad
T00002767,C100013,A200016,2026-05-24,2103.73,Debit,Healthcare,Local Clinic,Credit Card,Hyderabad
T00002768,C100013,A200016,2026-05-04,2699.77,Debit,Education,College Fee,UPI,Hyderabad
T00002769,C100013,A200016,2026-03-14,4879.56,Debit,Healthcare,1mg,Debit Card,Hyderabad
T00002770,C100013,A200016,2026-07-18,2094.59,Debit,Entertainment,BookMyShow,NEFT,Hyderabad
T00002771,C100013,A200016,2026-04-30,1069.28,Debit,Education,College Fee,NEFT,Hyderabad
T00002772,C100013,A200016,2026-05-13,24.57,Debit,Other,Misc Merchant,NEFT,Hyderabad
T00002773,C100013,A200016,2026-04-15,1638.49,Debit,Shopping,Flipkart,UPI,Hyderabad
T00002774,C100013,A200016,2026-03-13,2054.34,Debit,Shopping,Flipkart,Net Banking,Hyderabad
T00002775,C100013,A200016,2026-02-28,597.64,Debit,Food,Local Restaurant,Cash,Hyderabad
T00002776,C100013,A200016,2026-03-19,3692.43,Debit,Bills,Water Dept,Debit Card,Hyderabad
T00002777,C100013,A200016,2026-02-27,4222.22,Debit,Other,Misc Merchant,Cash,Hyderabad
T00002778,C100013,A200016,2026-02-26,2378.65,Debit,ATM,ATM Withdrawal,NEFT,Hyderabad
T00002779,C100013,A200016,2026-04-26,3021.23,Debit,ATM,ATM Withdrawal,Net Banking,Hyderabad
T00002780,C100013,A200016,2026-06-06,2073.99,Debit,Other,Misc Merchant,NEFT,Hyderabad
T00002781,C100013,A200016,2026-03-17,1143.77,Debit,Bills,Jio,Debit Card,Hyderabad
T00002782,C100013,A200016,2026-07-07,273.25,Debit,Rent,Landlord Transfer,Credit Card,Hyderabad
T00002783,C100013,A200016,2026-04-25,596.95,Debit,Investment,SIP Auto-debit,Net Banking,Hyderabad
T00002784,C100013,A200016,2026-03-20,432.17,Debit,Other,Misc Merchant,Net Banking,Hyderabad
T00002785,C100013,A200016,2026-07-21,1113.42,Debit,Fuel,Indian Oil,NEFT,Hyderabad
T00002786,C100013,A200016,2026-04-09,694.36,Debit,Other,Misc Merchant,Cash,Hyderabad
T00002787,C100013,A200016,2026-06-08,2462.02,Debit,Healthcare,Apollo Pharmacy,NEFT,Hyderabad
T00002788,C100013,A200016,2026-07-23,539.61,Debit,Education,College Fee,Credit Card,Hyderabad
T00002789,C100013,A200016,2026-04-06,98.77,Debit,Other,Misc Merchant,UPI,Hyderabad
T00002790,C100013,A200016,2026-06-06,5402.18,Debit,Entertainment,Netflix,Credit Card,Hyderabad
T00002791,C100013,A200016,2026-02-16,5441.57,Debit,Other,Misc Merchant,NEFT,Hyderabad
T00002792,C100013,A200016,2026-05-10,2305.26,Debit,ATM,ATM Withdrawal,NEFT,Hyderabad
T00002793,C100013,A200016,2026-05-21,404.04,Debit,Entertainment,BookMyShow,Cash,Hyderabad
T00002794,C100013,A200016,2026-04-28,755.72,Debit,Bills,Jio,Cash,Hyderabad
T00002795,C100013,A200016,2026-02-11,4173.8,Debit,Food,Swiggy,Debit Card,Hyderabad
T00002796,C100013,A200016,2026-07-31,1552.38,Debit,Transfer,P2P Transfer,Debit Card,Hyderabad
T00002797,C100013,A200016,2026-02-18,3189.32,Debit,Entertainment,Netflix,UPI,Hyderabad
T00002798,C100013,A200016,2026-04-13,1742.82,Debit,Other,Misc Merchant,NEFT,Hyderabad
T00002799,C100013,A200016,2026-04-13,812.22,Debit,Entertainment,BookMyShow,Net Banking,Hyderabad
T00002800,C100013,A200016,2026-04-13,312.39,Debit,Other,Misc Merchant,Cash,Hyderabad
T00002801,C100013,A200016,2026-06-29,92.94,Debit,Other,Misc Merchant,Net Banking,Hyderabad
T00002802,C100013,A200016,2026-06-14,2716.27,Debit,Rent,Landlord Transfer,Debit Card,Hyderabad
T00002803,C100013,A200016,2026-03-08,854.22,Debit,ATM,ATM Withdrawal,Credit Card,Hyderabad
T00002804,C100013,A200016,2026-06-04,536.8,Debit,Travel,Uber,UPI,Hyderabad
T00002805,C100013,A200016,2026-04-07,614.23,Debit,Other,Misc Merchant,Net Banking,Hyderabad
T00002806,C100013,A200016,2026-07-21,3101.87,Debit,Other,Misc Merchant,Credit Card,Hyderabad
T00002807,C100013,A200016,2026-05-25,659.25,Debit,Shopping,Flipkart,UPI,Hyderabad
T00002808,C100013,A200016,2026-04-30,3377.68,Debit,Other,Misc Merchant,Credit Card,Hyderabad
T00002809,C100013,A200016,2026-07-11,1146.88,Debit,ATM,ATM Withdrawal,Net Banking,Hyderabad
T00002810,C100013,A200016,2026-05-12,608.91,Debit,Entertainment,Spotify,Cash,Hyderabad
T00002811,C100013,A200016,2026-07-16,368.13,Debit,Entertainment,Netflix,Credit Card,Hyderabad
T00002812,C100013,A200016,2026-04-03,646.06,Debit,Fuel,HP Petrol Pump,Cash,Hyderabad
T00002813,C100013,A200016,2026-07-23,65.53,Debit,Entertainment,Netflix,Debit Card,Hyderabad
T00002814,C100013,A200016,2026-02-12,492.34,Debit,ATM,ATM Withdrawal,UPI,Hyderabad
T00002815,C100013,A200016,2026-02-17,314.78,Debit,Education,Coursera,Credit Card,Hyderabad
T00002816,C100013,A200016,2026-06-12,666.7,Debit,Other,Misc Merchant,NEFT,Hyderabad
T00002817,C100013,A200016,2026-04-28,2850.19,Debit,Rent,Landlord Transfer,UPI,Hyderabad
T00002818,C100013,A200016,2026-03-20,1260.78,Debit,Transfer,P2P Transfer,UPI,Hyderabad
T00002819,C100013,A200016,2026-07-08,2478.94,Debit,Other,Misc Merchant,Cash,Hyderabad
T00002820,C100013,A200016,2026-04-02,2964.12,Debit,Entertainment,PVR,Debit Card,Hyderabad
T00002821,C100013,A200016,2026-05-22,517.84,Debit,Other,Misc Merchant,Net Banking,Hyderabad
T00002822,C100013,A200016,2026-07-23,1107.3,Debit,Other,Misc Merchant,UPI,Hyderabad
T00002823,C100013,A200016,2026-04-10,2000.69,Debit,Other,Misc Merchant,Cash,Hyderabad
T00002824,C100013,A200016,2026-05-24,2116.23,Debit,Other,Misc Merchant,Cash,Hyderabad
T00002825,C100013,A200016,2026-05-21,1925.1,Debit,Other,Misc Merchant,NEFT,Hyderabad
T00002826,C100013,A200016,2026-06-09,1079.61,Debit,Education,College Fee,NEFT,Hyderabad
T00002827,C100013,A200016,2026-07-07,85.71,Debit,Shopping,Local Store,Credit Card,Hyderabad
T00002828,C100013,A200016,2026-07-26,808.44,Debit,Other,Misc Merchant,Net Banking,Hyderabad
T00002829,C100013,A200016,2026-06-16,4124.73,Debit,Investment,Groww,Debit Card,Hyderabad
T00002830,C100013,A200016,2026-04-07,171.22,Debit,ATM,ATM Withdrawal,Debit Card,Hyderabad
T00002831,C100013,A200016,2026-02-16,2618.45,Debit,Food,Zomato,Credit Card,Hyderabad
T00002832,C100013,A200016,2026-03-10,268.19,Debit,Healthcare,1mg,UPI,Hyderabad
T00002833,C100013,A200016,2026-04-24,1471.65,Debit,Shopping,Myntra,Credit Card,Hyderabad
T00002834,C100013,A200016,2026-03-02,3636.24,Debit,Food,Cafe Coffee Day,Debit Card,Hyderabad
T00002835,C100013,A200016,2026-07-25,9475.3,Debit,Shopping,Amazon,NEFT,Hyderabad
T00002836,C100013,A200016,2026-02-20,2856.47,Debit,Fuel,Indian Oil,Cash,Hyderabad
T00002837,C100013,A200016,2026-04-27,1708.47,Debit,ATM,ATM Withdrawal,Net Banking,Hyderabad
T00002838,C100013,A200016,2026-05-26,696.3,Debit,Fuel,Indian Oil,Debit Card,Hyderabad
T00002839,C100013,A200016,2026-05-13,1006.43,Debit,ATM,ATM Withdrawal,NEFT,Hyderabad
T00002840,C100013,A200016,2026-05-20,2189.17,Debit,Food,Zomato,Net Banking,Hyderabad
T00002841,C100013,A200016,2026-06-10,6725.52,Debit,Healthcare,1mg,Credit Card,Hyderabad
T00002842,C100013,A200016,2026-06-16,462.34,Debit,Entertainment,BookMyShow,Cash,Hyderabad
T00002843,C100013,A200016,2026-02-28,1560.54,Debit,Other,Misc Merchant,UPI,Hyderabad
T00002844,C100013,A200016,2026-03-01,2478.33,Debit,Rent,Landlord Transfer,Credit Card,Hyderabad
T00002845,C100013,A200016,2026-06-06,2324.72,Debit,Entertainment,BookMyShow,Debit Card,Hyderabad
T00002846,C100013,A200016,2026-06-16,79.73,Debit,Rent,Landlord Transfer,UPI,Hyderabad
T00002847,C100013,A200016,2026-06-30,1675.17,Debit,Shopping,Amazon,Credit Card,Hyderabad
T00002848,C100013,A200016,2026-05-19,3131.24,Debit,Other,Misc Merchant,UPI,Hyderabad
T00002849,C100013,A200016,2026-04-30,188.87,Debit,ATM,ATM Withdrawal,Cash,Hyderabad
T00002850,C100013,A200016,2026-07-30,1585.12,Debit,Entertainment,Spotify,NEFT,Hyderabad
T00002851,C100013,A200016,2026-02-27,226.11,Debit,Transfer,P2P Transfer,Debit Card,Hyderabad
T00002852,C100013,A200016,2026-07-07,574.45,Debit,Food,Zomato,Credit Card,Hyderabad
T00002853,C100013,A200016,2026-06-17,759.43,Debit,Shopping,Local Store,Cash,Hyderabad
T00002854,C100013,A200016,2026-04-08,381.95,Debit,Other,Misc Merchant,UPI,Hyderabad
T00002855,C100013,A200016,2026-02-28,1317.64,Debit,Other,Misc Merchant,Cash,Hyderabad
T00002856,C100013,A200016,2026-06-30,934.47,Debit,Rent,Landlord Transfer,NEFT,Hyderabad
T00002857,C100013,A200016,2026-07-19,1201.55,Debit,Other,Misc Merchant,UPI,Hyderabad
T00002858,C100013,A200016,2026-03-21,6317.32,Debit,Rent,Landlord Transfer,Debit Card,Hyderabad
T00002859,C100013,A200016,2026-07-29,4863.9,Debit,Rent,Landlord Transfer,UPI,Hyderabad
T00002860,C100013,A200016,2026-03-06,2277.19,Debit,Education,College Fee,Debit Card,Hyderabad
T00002861,C100013,A200016,2026-05-04,1161.98,Debit,Other,Misc Merchant,Credit Card,Hyderabad
T00002862,C100013,A200016,2026-06-28,95.6,Debit,Entertainment,BookMyShow,Debit Card,Hyderabad
T00002863,C100013,A200016,2026-03-16,1586.75,Debit,Healthcare,Local Clinic,Cash,Hyderabad
T00002864,C100013,A200016,2026-02-03,6020.48,Debit,Healthcare,Apollo Pharmacy,Credit Card,Hyderabad
T00002865,C100013,A200016,2026-04-10,4681.31,Debit,Food,Local Restaurant,UPI,Hyderabad
T00002866,C100013,A200016,2026-02-18,119.4,Debit,Food,Cafe Coffee Day,NEFT,Hyderabad
T00002867,C100013,A200016,2026-06-16,971.17,Debit,Education,Coursera,Debit Card,Hyderabad
T00002868,C100013,A200016,2026-06-01,1124.54,Debit,Healthcare,Apollo Pharmacy,Net Banking,Hyderabad
T00002869,C100013,A200016,2026-02-24,1478.37,Debit,Education,Coursera,NEFT,Hyderabad
T00002870,C100013,A200016,2026-07-18,407.71,Debit,Other,Misc Merchant,Net Banking,Hyderabad
T00002871,C100013,A200016,2026-04-05,2793.83,Debit,Healthcare,Local Clinic,Debit Card,Hyderabad
T00002872,C100013,A200016,2026-02-20,1192.81,Debit,Investment,SIP Auto-debit,Credit Card,Hyderabad
T00002873,C100013,A200016,2026-03-06,467.23,Debit,Transfer,P2P Transfer,Net Banking,Hyderabad
T00002874,C100013,A200016,2026-03-19,834.07,Debit,Healthcare,1mg,Cash,Hyderabad
T00002875,C100013,A200016,2026-02-27,489.09,Debit,Healthcare,Local Clinic,Cash,Hyderabad
T00002876,C100013,A200016,2026-04-24,359.63,Debit,Food,Cafe Coffee Day,UPI,Hyderabad
T00002877,C100013,A200016,2026-07-10,115.28,Debit,Rent,Landlord Transfer,Net Banking,Hyderabad
T00002878,C100013,A200016,2026-02-21,313.52,Debit,ATM,ATM Withdrawal,UPI,Hyderabad
T00002879,C100013,A200016,2026-04-23,2976.0,Debit,Rent,Landlord Transfer,UPI,Hyderabad
T00002880,C100013,A200016,2026-05-30,1736.77,Debit,Travel,MakeMyTrip,Net Banking,Hyderabad
T00002881,C100013,A200016,2026-04-28,25.52,Debit,Other,Misc Merchant,Net Banking,Hyderabad
T00002882,C100013,A200016,2026-07-04,285.6,Debit,Other,Misc Merchant,Debit Card,Hyderabad
T00002883,C100013,A200016,2026-06-23,1503.19,Debit,Other,Misc Merchant,UPI,Hyderabad
T00002884,C100013,A200016,2026-04-20,693.12,Debit,Other,Misc Merchant,NEFT,Hyderabad
T00002885,C100013,A200016,2026-07-07,569.26,Debit,Rent,Landlord Transfer,Credit Card,Hyderabad
T00002886,C100013,A200016,2026-03-10,3744.33,Debit,ATM,ATM Withdrawal,UPI,Hyderabad
T00002887,C100013,A200016,2026-08-01,3638.44,Debit,Entertainment,PVR,NEFT,Hyderabad
T00002888,C100013,A200016,2026-04-12,908.73,Debit,Healthcare,1mg,Net Banking,Hyderabad
T00002889,C100013,A200016,2026-07-20,2122.75,Debit,Rent,Landlord Transfer,NEFT,Hyderabad
T00002890,C100013,A200016,2026-02-13,345.36,Debit,Rent,Landlord Transfer,Credit Card,Hyderabad
T00002891,C100013,A200016,2026-05-16,1060.85,Debit,Other,Misc Merchant,Cash,Hyderabad
T00002892,C100013,A200016,2026-07-30,518.69,Debit,Food,Local Restaurant,NEFT,Hyderabad
T00002893,C100013,A200016,2026-07-19,1550.25,Debit,Food,Zomato,Debit Card,Hyderabad
T00002894,C100013,A200016,2026-06-07,755.11,Debit,Shopping,Local Store,NEFT,Hyderabad
T00002895,C100013,A200016,2026-04-30,1017.16,Debit,ATM,ATM Withdrawal,Debit Card,Hyderabad
T00002896,C100013,A200016,2026-04-18,166.25,Debit,Bills,Water Dept,Net Banking,Hyderabad
T00002897,C100013,A200016,2026-02-19,1028.1,Debit,Education,Udemy,Credit Card,Hyderabad
T00002898,C100013,A200016,2026-04-15,5020.31,Debit,Rent,Landlord Transfer,Cash,Hyderabad
T00002899,C100013,A200016,2026-04-10,58.52,Debit,Entertainment,Spotify,Credit Card,Hyderabad
T00002900,C100013,A200016,2026-04-26,2517.94,Debit,Rent,Landlord Transfer,Cash,Hyderabad
T00002901,C100013,A200016,2026-06-28,3914.87,Debit,Food,Cafe Coffee Day,UPI,Hyderabad
T00002902,C100013,A200016,2026-06-14,1810.16,Debit,Investment,SIP Auto-debit,Cash,Hyderabad
T00002903,C100013,A200016,2026-03-01,394.49,Debit,Transfer,P2P Transfer,Net Banking,Hyderabad
T00002904,C100013,A200016,2026-02-28,3947.41,Debit,Fuel,Indian Oil,Credit Card,Hyderabad
T00002905,C100013,A200016,2026-03-17,8390.91,Debit,ATM,ATM Withdrawal,Net Banking,Hyderabad
T00002906,C100013,A200016,2026-02-14,2202.3,Debit,Other,Misc Merchant,UPI,Hyderabad
T00002907,C100013,A200016,2026-06-18,2236.68,Debit,ATM,ATM Withdrawal,Debit Card,Hyderabad
T00002908,C100013,A200016,2026-03-27,4360.33,Debit,Healthcare,1mg,Credit Card,Hyderabad
T00002909,C100013,A200016,2026-06-15,435.24,Debit,Fuel,Indian Oil,UPI,Hyderabad
T00002910,C100013,A200016,2026-07-25,948.18,Debit,Bills,Jio,Net Banking,Hyderabad
T00002911,C100013,A200016,2026-02-23,4427.89,Debit,ATM,ATM Withdrawal,Debit Card,Hyderabad
T00002912,C100013,A200016,2026-07-04,2658.2,Debit,Investment,Zerodha,UPI,Hyderabad
T00002913,C100013,A200016,2026-07-04,4422.25,Debit,Fuel,HP Petrol Pump,UPI,Hyderabad
T00002914,C100013,A200016,2026-05-19,2903.59,Debit,Transfer,P2P Transfer,UPI,Hyderabad
T00002915,C100013,A200016,2026-07-29,283.88,Debit,Healthcare,Local Clinic,Net Banking,Hyderabad
T00002916,C100013,A200016,2026-06-29,3912.93,Debit,ATM,ATM Withdrawal,UPI,Hyderabad
T00002917,C100013,A200016,2026-07-02,2103.76,Debit,Other,Misc Merchant,Net Banking,Hyderabad
T00002918,C100013,A200016,2026-05-21,997.24,Debit,ATM,ATM Withdrawal,Debit Card,Hyderabad
T00002919,C100013,A200016,2026-03-22,5746.64,Debit,Bills,Airtel,Cash,Hyderabad
T00002920,C100013,A200016,2026-07-12,794.04,Debit,Entertainment,PVR,Net Banking,Hyderabad
T00002921,C100013,A200016,2026-06-17,489.46,Debit,ATM,ATM Withdrawal,Cash,Hyderabad
T00002922,C100013,A200016,2026-06-18,3871.25,Debit,Other,Misc Merchant,NEFT,Hyderabad
T00002923,C100013,A200016,2026-03-14,5704.83,Debit,Food,Cafe Coffee Day,Debit Card,Hyderabad
T00002924,C100013,A200016,2026-04-07,998.57,Debit,Fuel,HP Petrol Pump,Credit Card,Hyderabad
T00002925,C100013,A200016,2026-03-24,4310.79,Debit,Other,Misc Merchant,NEFT,Hyderabad
T00002926,C100013,A200016,2026-03-07,1742.69,Debit,Other,Misc Merchant,NEFT,Hyderabad
T00002927,C100013,A200016,2026-03-06,5086.68,Debit,Transfer,P2P Transfer,Net Banking,Hyderabad
T00002928,C100013,A200016,2026-04-09,919.82,Debit,Shopping,Local Store,NEFT,Hyderabad
T00002929,C100013,A200016,2026-02-25,516.96,Debit,ATM,ATM Withdrawal,Credit Card,Hyderabad
T00002930,C100013,A200016,2026-04-22,1058.55,Debit,Entertainment,PVR,Debit Card,Hyderabad
T00002931,C100013,A200016,2026-04-12,2010.65,Debit,Education,Coursera,Net Banking,Hyderabad
T00002932,C100013,A200016,2026-07-12,2966.71,Debit,Other,Misc Merchant,Debit Card,Hyderabad
T00002933,C100013,A200016,2026-04-18,2018.24,Debit,Other,Misc Merchant,Credit Card,Hyderabad
T00002934,C100013,A200016,2026-03-17,2602.63,Debit,Healthcare,Local Clinic,Credit Card,Hyderabad
