card_id,customer_id,card_type,credit_limit,used_amount,available_limit,reward_points,annual_fee,status
CC407391,C107391,TravelCard,156600.0,38932.84,117667.16,7884,2999,Active
CC406770,C106770,TravelCard,166600.0,21906.3,144693.7,11373,0,Active
CC404749,C104749,CashbackCard,155600.0,86676.71,68923.29,17368,2999,Active
CC407536,C107536,FuelCard,132000.0,50184.6,81815.4,9786,999,Active
CC401798,C101798,FuelCard,156500.0,61477.57,95022.43,8988,0,Active
CC408380,C108380,FuelCard,135400.0,98409.8,36990.2,8640,999,Active
CC409266,C109266,TravelCard,107700.0,6478.81,101221.19,13203,2999,Active
CC409946,C109946,StudentCard,109200.0,21292.04,87907.96,16926,2999,Active
CC406938,C106938,TravelCard,103200.0,3881.41,99318.59,10899,0,Active
CC401257,C101257,CashbackCard,131100.0,73512.05,57587.95,3744,499,Active
CC409624,C109624,FuelCard,79700.0,34842.6,44857.4,13744,2999,Active
CC404426,C104426,StudentCard,73100.0,5053.58,68046.42,9142,2999,Active
CC405424,C105424,TravelCard,281200.0,68669.39,212530.61,17051,499,Active
CC400029,C100029,CashbackCard,218000.0,137162.29,80837.71,9735,499,Active
CC401241,C101241,SmartCard,243500.0,21254.37,222245.63,2772,499,Active
CC406092,C106092,TravelCard,328200.0,113974.33,214225.67,15561,0,Active
CC407945,C107945,TravelCard,196300.0,97926.31,98373.69,6228,0,Active
CC404727,C104727,CashbackCard,128000.0,86473.44,41526.56,11016,499,Active
CC409030,C109030,TravelCard,197900.0,59406.28,138493.72,17599,999,Active
CC400056,C100056,TravelCard,126900.0,66622.28,60277.72,1921,499,Active
CC401529,C101529,PremiumCard,148200.0,8662.72,139537.28,15472,2999,Active
CC404983,C104983,StudentCard,138900.0,42773.45,96126.55,13067,999,Active
CC402459,C102459,SmartCard,187400.0,23488.78,163911.22,1420,0,Active
CC400076,C100076,SmartCard,106600.0,3656.67,102943.33,4642,2999,Active
CC409839,C109839,SmartCard,144500.0,19470.21,125029.79,14285,0,Active
CC402736,C102736,FuelCard,134700.0,77001.73,57698.27,8668,0,Active
CC401834,C101834,SmartCard,297900.0,77314.9,220585.1,14817,0,Active
CC406156,C106156,StudentCard,13300.0,77.73,13222.27,15917,999,Active
CC408138,C108138,TravelCard,124700.0,24503.76,100196.24,662,2999,Active
CC401920,C101920,SmartCard,127600.0,101931.46,25668.54,13940,999,Active
CC407521,C107521,PremiumCard,219400.0,125687.72,93712.28,12885,999,Active
CC406175,C106175,StudentCard,126500.0,797.0,125703.0,2581,499,Active
CC400374,C100374,CashbackCard,73500.0,24959.08,48540.92,13793,999,Active
CC401180,C101180,CashbackCard,103200.0,26405.2,76794.8,18914,0,Active
CC402000,C102000,StudentCard,218700.0,80180.81,138519.19,3273,499,Active
CC402983,C102983,StudentCard,174300.0,123689.15,50610.85,4932,499,Active
CC403930,C103930,CashbackCard,224400.0,75640.67,148759.33,7851,999,Active
CC406503,C106503,FuelCard,87100.0,66273.73,20826.27,17032,0,Active
CC408524,C108524,SmartCard,164700.0,74664.94,90035.06,16806,2999,Active
CC403269,C103269,PremiumCard,130500.0,51619.09,78880.91,16214,499,Active
CC405070,C105070,StudentCard,246900.0,140990.06,105909.94,2422,2999,Active
CC405375,C105375,CashbackCard,155000.0,105238.81,49761.19,9513,999,Active
CC400287,C100287,PremiumCard,90200.0,28754.44,61445.56,8019,499,Active
CC408098,C108098,SmartCard,90500.0,66323.92,24176.08,12797,2999,Active
CC404902,C104902,StudentCard,282200.0,6812.28,275387.72,12735,2999,Active
CC407173,C107173,FuelCard,87600.0,68637.24,18962.76,10947,2999,Active
CC402192,C102192,PremiumCard,288500.0,122517.71,165982.29,2072,2999,Active
CC400205,C100205,FuelCard,211200.0,117203.31,93996.69,4971,0,Active
CC407251,C107251,StudentCard,143700.0,36984.29,106715.71,16204,0,Active
CC404140,C104140,TravelCard,336000.0,191539.33,144460.67,10049,0,Active
CC407738,C107738,PremiumCard,280400.0,197690.25,82709.75,3871,0,Active
CC402495,C102495,CashbackCard,282100.0,149047.22,133052.78,5090,2999,Active
CC404575,C104575,PremiumCard,399900.0,236689.55,163210.45,12418,0,Active
CC406131,C106131,CashbackCard,98800.0,40625.21,58174.79,19024,499,Active
CC407202,C107202,StudentCard,221900.0,80960.22,140939.78,6698,999,Active
CC400482,C100482,CashbackCard,53800.0,37593.0,16207.0,2233,499,Active
CC405706,C105706,CashbackCard,55700.0,36872.64,18827.36,5315,2999,Active
CC409607,C109607,CashbackCard,158700.0,3224.84,155475.16,2393,999,Active
CC406836,C106836,PremiumCard,130500.0,82195.24,48304.76,560,0,Active
CC405909,C105909,CashbackCard,39100.0,17829.87,21270.13,3682,499,Active
CC408882,C108882,StudentCard,191600.0,140691.2,50908.8,7655,999,Active
CC405465,C105465,StudentCard,34800.0,13980.25,20819.75,5957,2999,Active
CC407693,C107693,TravelCard,159700.0,81680.67,78019.33,5141,999,Active
CC403318,C103318,SmartCard,134400.0,76523.53,57876.47,4818,499,Active
CC407749,C107749,TravelCard,208400.0,10486.03,197913.97,17675,999,Active
CC404598,C104598,CashbackCard,310900.0,112485.21,198414.79,18334,2999,Active
CC406700,C106700,FuelCard,240300.0,149310.73,90989.27,2508,499,Active
CC408679,C108679,PremiumCard,226100.0,10732.6,215367.4,15813,2999,Active
CC405118,C105118,FuelCard,300900.0,93571.44,207328.56,15898,499,Active
CC400028,C100028,StudentCard,318300.0,149540.79,168759.21,6489,999,Active
CC402694,C102694,CashbackCard,270400.0,75181.12,195218.88,3118,999,Active
CC409840,C109840,StudentCard,263900.0,153592.94,110307.06,4234,2999,Active
CC407026,C107026,CashbackCard,41300.0,14061.72,27238.28,16737,2999,Active
CC402934,C102934,FuelCard,230600.0,170040.68,60559.32,18180,999,Active
CC409833,C109833,CashbackCard,202500.0,23105.44,179394.56,3670,999,Active
CC405306,C105306,CashbackCard,107700.0,4168.93,103531.07,10637,999,Active
CC404540,C104540,SmartCard,174500.0,133296.48,41203.52,6656,999,Active
CC402200,C102200,TravelCard,90300.0,29321.65,60978.35,10326,2999,Active
CC406256,C106256,TravelCard,231700.0,113826.62,117873.38,11692,0,Active
CC409622,C109622,FuelCard,49300.0,30666.44,18633.56,6204,0,Active
CC401441,C101441,TravelCard,40300.0,8686.54,31613.46,4720,499,Active
CC403234,C103234,PremiumCard,43000.0,21329.91,21670.09,9886,2999,Active
CC406521,C106521,SmartCard,117400.0,31480.28,85919.72,303,999,Active
CC400998,C100998,TravelCard,82200.0,23139.49,59060.51,11021,999,Active
CC409861,C109861,FuelCard,188800.0,32806.43,155993.57,13192,2999,Active
CC406983,C106983,CashbackCard,205200.0,24760.91,180439.09,2774,0,Active
CC407637,C107637,TravelCard,105700.0,67269.78,38430.22,19456,999,Active
CC401489,C101489,TravelCard,127700.0,59585.05,68114.95,16444,499,Active
CC408671,C108671,TravelCard,25900.0,6946.75,18953.25,8661,2999,Active
CC407662,C107662,CashbackCard,74000.0,1696.81,72303.19,15799,2999,Active
CC400158,C100158,PremiumCard,118100.0,52473.85,65626.15,598,0,Active
CC403766,C103766,PremiumCard,165700.0,4641.83,161058.17,16962,0,Active
CC404367,C104367,TravelCard,193900.0,65192.31,128707.69,12439,499,Active
CC407989,C107989,StudentCard,177600.0,113568.44,64031.56,2246,2999,Active
CC405137,C105137,SmartCard,231500.0,108828.78,122671.22,7642,2999,Active
CC407736,C107736,SmartCard,52100.0,24260.77,27839.23,13721,999,Active
CC409452,C109452,TravelCard,141100.0,58745.18,82354.82,8463,2999,Active
CC400494,C100494,TravelCard,27500.0,4732.21,22767.79,6723,499,Active
CC402616,C102616,StudentCard,289000.0,216914.12,72085.88,13064,0,Active
CC405202,C105202,SmartCard,96300.0,26250.13,70049.87,12288,2999,Active
CC409268,C109268,SmartCard,325600.0,160336.06,165263.94,10778,999,Active
CC400242,C100242,SmartCard,167300.0,133095.4,34204.6,7024,499,Active
CC405332,C105332,StudentCard,120100.0,46391.68,73708.32,3953,2999,Active
CC409363,C109363,SmartCard,202500.0,64578.23,137921.77,12958,2999,Active
CC403204,C103204,PremiumCard,188500.0,114640.52,73859.48,8451,999,Active
CC407604,C107604,PremiumCard,198200.0,56640.17,141559.83,2943,2999,Active
CC403969,C103969,CashbackCard,188400.0,85834.81,102565.19,6128,499,Active
CC403527,C103527,SmartCard,157300.0,102937.08,54362.92,4857,999,Active
CC403087,C103087,TravelCard,101300.0,1317.92,99982.08,18427,499,Active
CC402219,C102219,CashbackCard,300400.0,215369.43,85030.57,9179,499,Active
CC409625,C109625,SmartCard,235700.0,51443.78,184256.22,1428,0,Active
CC406784,C106784,FuelCard,215200.0,82536.4,132663.6,15169,499,Active
CC408243,C108243,FuelCard,100400.0,58496.01,41903.99,2875,2999,Active
CC406445,C106445,TravelCard,125800.0,58388.82,67411.18,2130,0,Active
CC407956,C107956,FuelCard,107600.0,30931.77,76668.23,4031,999,Active
CC404449,C104449,CashbackCard,78100.0,21761.58,56338.42,14222,0,Active
CC401722,C101722,StudentCard,356700.0,48880.62,307819.38,11533,2999,Active
CC407709,C107709,FuelCard,128600.0,82949.06,45650.94,17614,0,Active
CC403727,C103727,CashbackCard,244700.0,75550.87,169149.13,18538,999,Active
CC401668,C101668,FuelCard,303600.0,176846.28,126753.72,4608,499,Active
CC401139,C101139,SmartCard,203000.0,7103.99,195896.01,13944,0,Active
CC407083,C107083,FuelCard,314200.0,38993.14,275206.86,15500,499,Active
CC400595,C100595,StudentCard,271600.0,177809.88,93790.12,1991,499,Active
CC408665,C108665,PremiumCard,119100.0,24153.37,94946.63,15928,2999,Active
CC400782,C100782,FuelCard,69600.0,1504.77,68095.23,5410,999,Active
CC409850,C109850,PremiumCard,121000.0,56629.62,64370.38,18093,0,Active
CC402078,C102078,SmartCard,259900.0,39745.32,220154.68,12060,999,Active
CC406550,C106550,StudentCard,112300.0,13874.5,98425.5,5024,999,Active
CC403794,C103794,SmartCard,196200.0,29363.23,166836.77,16923,999,Active
CC409217,C109217,StudentCard,276400.0,199878.43,76521.57,4585,2999,Active
CC405620,C105620,FuelCard,144700.0,88427.06,56272.94,758,999,Active
CC403274,C103274,StudentCard,214600.0,59697.7,154902.3,14564,499,Active
CC404769,C104769,SmartCard,134100.0,47677.1,86422.9,13785,499,Active
CC400234,C100234,CashbackCard,143000.0,33697.83,109302.17,6702,2999,Active
CC409672,C109672,SmartCard,262500.0,147095.42,115404.58,18921,999,Active
CC405865,C105865,PremiumCard,168600.0,104741.79,63858.21,9624,2999,Active
CC403013,C103013,StudentCard,237100.0,9285.5,227814.5,11010,999,Active
CC401557,C101557,TravelCard,150800.0,59986.44,90813.56,10676,499,Active
CC405273,C105273,TravelCard,386900.0,28151.73,358748.27,2462,2999,Active
CC409464,C109464,TravelCard,185100.0,132968.99,52131.01,6581,2999,Active
CC404813,C104813,TravelCard,232600.0,2520.1,230079.9,13825,999,Active
CC408904,C108904,CashbackCard,146100.0,103051.97,43048.03,9363,499,Active
CC409254,C109254,PremiumCard,38100.0,3753.67,34346.33,4258,0,Active
CC400981,C100981,StudentCard,273200.0,166773.36,106426.64,7048,499,Active
CC400532,C100532,StudentCard,115100.0,75804.93,39295.07,15880,0,Active
CC403463,C103463,SmartCard,136200.0,78107.79,58092.21,8723,499,Active
CC407784,C107784,SmartCard,164000.0,113899.82,50100.18,19701,499,Active
CC400433,C100433,StudentCard,258800.0,74516.6,184283.4,8386,0,Active
CC402592,C102592,PremiumCard,94300.0,35681.27,58618.73,6947,0,Active
CC409419,C109419,StudentCard,98400.0,45953.76,52446.24,3956,499,Active
CC403460,C103460,TravelCard,55500.0,34682.21,20817.79,12462,999,Active
CC405554,C105554,StudentCard,123300.0,20166.87,103133.13,8599,2999,Active
CC401646,C101646,StudentCard,104300.0,18935.04,85364.96,4525,0,Active
CC403096,C103096,PremiumCard,215300.0,12071.35,203228.65,19147,999,Active
CC402211,C102211,FuelCard,63400.0,34869.08,28530.92,14176,999,Active
CC401424,C101424,FuelCard,231900.0,136627.26,95272.74,15017,999,Active
CC408428,C108428,PremiumCard,143100.0,85150.12,57949.88,12546,2999,Active
CC400521,C100521,FuelCard,118900.0,34208.84,84691.16,7213,999,Active
CC409563,C109563,TravelCard,85800.0,19650.04,66149.96,3839,2999,Active
CC404680,C104680,TravelCard,206800.0,59473.11,147326.89,3127,999,Active
CC402538,C102538,FuelCard,260900.0,97086.02,163813.98,15351,499,Active
CC409124,C109124,SmartCard,232100.0,27914.18,204185.82,6932,0,Active
CC405154,C105154,TravelCard,122400.0,4325.09,118074.91,6877,0,Active
CC401225,C101225,SmartCard,201300.0,123271.3,78028.7,14633,0,Active
CC404079,C104079,SmartCard,271200.0,173217.8,97982.2,19701,499,Active
CC406334,C106334,TravelCard,241100.0,161251.05,79848.95,8424,0,Active
CC403264,C103264,SmartCard,272500.0,37986.93,234513.07,4922,499,Active
CC408849,C108849,TravelCard,259100.0,184684.13,74415.87,2906,999,Active
CC404053,C104053,CashbackCard,171600.0,10520.74,161079.26,14820,999,Active
CC401838,C101838,StudentCard,153300.0,39919.95,113380.05,17536,2999,Active
CC402063,C102063,StudentCard,110500.0,77089.46,33410.54,11128,999,Active
CC403832,C103832,TravelCard,225000.0,90785.29,134214.71,12615,2999,Active
CC407200,C107200,StudentCard,64500.0,4247.43,60252.57,16414,2999,Active
CC402911,C102911,SmartCard,160400.0,79420.97,80979.03,7458,2999,Active
CC407354,C107354,CashbackCard,194200.0,14677.98,179522.02,4966,0,Active
CC401348,C101348,SmartCard,156500.0,44186.18,112313.82,19873,499,Active
CC400410,C100410,CashbackCard,100800.0,62525.44,38274.56,2585,0,Active
CC407012,C107012,TravelCard,40300.0,8794.42,31505.58,19879,2999,Active
CC408980,C108980,TravelCard,250000.0,144473.72,105526.28,5785,499,Active
CC402217,C102217,TravelCard,390700.0,309332.25,81367.75,4345,2999,Active
CC403577,C103577,StudentCard,101100.0,49106.29,51993.71,12047,999,Active
CC407581,C107581,CashbackCard,267200.0,154020.2,113179.8,3177,2999,Active
CC403901,C103901,FuelCard,75700.0,30018.42,45681.58,18879,0,Active
CC405020,C105020,SmartCard,129400.0,29559.36,99840.64,19323,499,Active
CC409256,C109256,SmartCard,137100.0,26701.18,110398.82,15601,0,Active
CC404353,C104353,StudentCard,375100.0,161897.44,213202.56,16806,999,Active
CC400040,C100040,SmartCard,126900.0,31604.86,95295.14,3880,999,Active
CC409241,C109241,TravelCard,293300.0,25047.2,268252.8,16685,2999,Active
CC400129,C100129,TravelCard,71500.0,5022.0,66478.0,19867,499,Active
CC407716,C107716,CashbackCard,232700.0,108270.7,124429.3,12249,499,Active
CC409144,C109144,SmartCard,131300.0,28070.9,103229.1,4914,499,Active
CC401155,C101155,FuelCard,178800.0,108186.16,70613.84,12747,999,Active
CC406973,C106973,CashbackCard,145100.0,111864.1,33235.9,4777,2999,Active
CC409787,C109787,FuelCard,30800.0,2520.47,28279.53,14499,2999,Active
CC405136,C105136,CashbackCard,358500.0,101551.8,256948.2,7445,0,Active
CC405348,C105348,FuelCard,240500.0,189537.64,50962.36,8278,2999,Active
CC404931,C104931,FuelCard,355100.0,53745.23,301354.77,18294,0,Active
CC406097,C106097,SmartCard,388000.0,293717.87,94282.13,1693,999,Active
CC403367,C103367,StudentCard,148300.0,29359.27,118940.73,17502,0,Active
CC408648,C108648,SmartCard,315400.0,145340.78,170059.22,16246,2999,Active
CC403671,C103671,SmartCard,120600.0,47256.02,73343.98,12624,0,Active
CC403964,C103964,TravelCard,188500.0,40873.63,147626.37,607,0,Active
CC407309,C107309,FuelCard,329200.0,142299.7,186900.3,3973,0,Active
CC405583,C105583,SmartCard,151900.0,47814.22,104085.78,18798,0,Active
CC403856,C103856,PremiumCard,55100.0,43970.71,11129.29,2876,2999,Active
CC401099,C101099,PremiumCard,145200.0,13168.38,132031.62,12483,499,Active
CC409018,C109018,CashbackCard,248500.0,172522.28,75977.72,13539,499,Active
CC406655,C106655,CashbackCard,262500.0,137527.79,124972.21,10172,0,Active
CC401134,C101134,SmartCard,78200.0,50099.97,28100.03,2393,0,Active
CC400540,C100540,StudentCard,79300.0,20015.77,59284.23,2714,999,Active
CC403086,C103086,FuelCard,50900.0,14690.88,36209.12,13417,499,Active
CC405846,C105846,PremiumCard,223900.0,36118.8,187781.2,12706,999,Active
CC405419,C105419,TravelCard,145300.0,74031.01,71268.99,15136,2999,Active
CC400695,C100695,CashbackCard,218100.0,51807.1,166292.9,12647,499,Active
CC404541,C104541,FuelCard,132000.0,43546.68,88453.32,14264,2999,Active
CC409235,C109235,PremiumCard,170700.0,5846.15,164853.85,4899,499,Active
CC405461,C105461,PremiumCard,273800.0,44451.19,229348.81,19853,2999,Active
CC403857,C103857,TravelCard,46900.0,29655.8,17244.2,2634,999,Active
CC407444,C107444,PremiumCard,223300.0,157926.94,65373.06,12892,0,Active
CC404381,C104381,TravelCard,125900.0,53577.41,72322.59,11799,499,Active
CC407756,C107756,PremiumCard,142300.0,8347.42,133952.58,7720,2999,Active
CC404453,C104453,TravelCard,405500.0,72759.35,332740.65,2892,0,Active
CC400759,C100759,StudentCard,165300.0,40192.24,125107.76,16189,2999,Active
CC401208,C101208,FuelCard,25000.0,3207.66,21792.34,13295,0,Active
CC406805,C106805,SmartCard,354100.0,275920.89,78179.11,2583,2999,Active
CC403702,C103702,TravelCard,127400.0,39286.7,88113.3,8866,0,Active
CC403859,C103859,SmartCard,137700.0,78966.5,58733.5,15227,999,Active
CC407803,C107803,SmartCard,283000.0,86616.39,196383.61,17043,499,Active
CC401666,C101666,StudentCard,176900.0,55693.25,121206.75,14202,999,Active
CC408557,C108557,TravelCard,45800.0,22590.21,23209.79,5507,2999,Active
CC404282,C104282,StudentCard,98100.0,50230.09,47869.91,2993,999,Active
CC402171,C102171,TravelCard,251400.0,34664.6,216735.4,12294,999,Active
CC401595,C101595,CashbackCard,128000.0,91865.39,36134.61,14392,0,Active
CC401962,C101962,TravelCard,143700.0,55398.17,88301.83,14253,499,Active
CC406120,C106120,CashbackCard,41300.0,4724.0,36576.0,10231,499,Active
CC405847,C105847,PremiumCard,346600.0,52702.62,293897.38,4469,2999,Active
CC401153,C101153,CashbackCard,128800.0,42321.01,86478.99,1802,0,Active
CC407929,C107929,CashbackCard,142700.0,58240.96,84459.04,18089,999,Active
CC402519,C102519,SmartCard,195200.0,51326.53,143873.47,16671,999,Active
CC404944,C104944,StudentCard,110700.0,78759.9,31940.1,1888,499,Active
CC407541,C107541,FuelCard,409900.0,264091.84,145808.16,8622,499,Active
CC402766,C102766,StudentCard,208800.0,24798.53,184001.47,4804,499,Active
CC403015,C103015,PremiumCard,149200.0,17637.3,131562.7,3860,499,Active
CC405836,C105836,PremiumCard,84700.0,29340.33,55359.67,10372,0,Active
CC400078,C100078,PremiumCard,34600.0,27402.1,7197.9,9657,2999,Active
CC404539,C104539,PremiumCard,248500.0,89978.23,158521.77,12912,999,Active
CC406639,C106639,FuelCard,162900.0,55235.17,107664.83,2281,499,Active
CC406049,C106049,PremiumCard,157900.0,45859.49,112040.51,18195,2999,Active
CC401865,C101865,FuelCard,219000.0,15662.9,203337.1,8204,0,Active
CC400587,C100587,CashbackCard,122300.0,74496.58,47803.42,10217,0,Active
CC405616,C105616,CashbackCard,82500.0,55377.42,27122.58,11723,999,Active
CC403907,C103907,StudentCard,106400.0,66721.85,39678.15,5035,499,Active
CC405578,C105578,SmartCard,74800.0,53379.96,21420.04,20,2999,Active
CC409483,C109483,SmartCard,73800.0,5445.4,68354.6,17453,499,Active
CC405780,C105780,TravelCard,85100.0,12274.56,72825.44,7295,999,Active
CC406039,C106039,SmartCard,95100.0,28379.89,66720.11,11779,2999,Active
CC404960,C104960,TravelCard,267400.0,119315.72,148084.28,2054,499,Active
CC404109,C104109,PremiumCard,289000.0,170126.62,118873.38,6505,999,Active
CC409683,C109683,TravelCard,460500.0,123496.28,337003.72,13963,999,Active
CC404734,C104734,StudentCard,146900.0,46847.22,100052.78,6791,0,Active
CC403799,C103799,CashbackCard,165200.0,21917.85,143282.15,4247,999,Active
CC404824,C104824,TravelCard,259800.0,202836.2,56963.8,1039,2999,Active
CC408945,C108945,FuelCard,225700.0,154126.02,71573.98,4521,2999,Active
CC404280,C104280,FuelCard,49300.0,21235.83,28064.17,9875,0,Active
CC406657,C106657,CashbackCard,167900.0,61410.87,106489.13,14153,499,Active
CC403401,C103401,CashbackCard,126900.0,15719.74,111180.26,16525,2999,Active
CC406904,C106904,TravelCard,116900.0,33411.2,83488.8,768,999,Active
CC407018,C107018,TravelCard,119900.0,31273.08,88626.92,404,999,Active
