loan_id,customer_id,loan_type,requested_amount,tenure_months,monthly_income,credit_score,existing_debt,employment_years,loan_status,default_probability_true,defaulted
L309402,C109402,Home Loan,2705612.71,60,26900,747,6067.26,36.2,Approved,0.0634,0
L306600,C106600,Personal Loan,598431.9,36,42200,775,2556.13,1.5,Approved,0.0773,0
L302466,C102466,Education Loan,768466.64,180,80200,602,28338.52,11.7,Pending,0.2315,1
L309827,C109827,Education Loan,1064008.46,60,113600,685,29237.48,30.2,Approved,0.072,0
L302049,C102049,Business Loan,1494259.44,60,98400,741,8521.43,9.2,Approved,0.0847,0
L308261,C108261,Personal Loan,54225.94,24,90800,773,0.0,23.2,Approved,0.038,0
L309657,C109657,Vehicle Loan,117989.31,120,67800,685,4995.21,30.1,Approved,0.0482,0
L307135,C107135,Home Loan,2751114.34,84,74500,786,12314.64,9.8,Approved,0.0919,0
L307413,C107413,Vehicle Loan,819656.24,180,17500,640,2405.84,5.1,Approved,0.1564,0
L304586,C104586,Home Loan,7267135.03,60,60800,738,27826.06,2.7,Approved,0.2411,1
L306224,C106224,Education Loan,1161838.4,24,44600,585,9191.1,10.0,Pending,0.2246,0
L308376,C108376,Business Loan,3646742.1,36,105300,843,14664.09,4.4,Pending,0.0843,0
L309167,C109167,Education Loan,1628314.53,12,55500,900,4406.69,17.2,Approved,0.031,0
L309762,C109762,Home Loan,3589781.47,180,91200,797,7703.15,22.7,Approved,0.0465,0
L306111,C106111,Vehicle Loan,949901.42,36,59100,630,23640.07,5.7,Pending,0.3183,0
L303760,C103760,Home Loan,2771019.82,60,45600,661,8778.5,1.4,Approved,0.2227,0
L300729,C100729,Personal Loan,716919.22,24,58400,686,10992.99,9.4,Approved,0.2487,1
L305562,C105562,Personal Loan,581730.75,36,61800,611,11456.41,18.3,Pending,0.1538,0
L306070,C106070,Business Loan,3344106.71,120,31200,719,5290.78,4.0,Approved,0.1128,0
L306218,C106218,Education Loan,475604.52,12,41800,667,8143.2,0.6,Approved,0.3058,0
L307558,C107558,Vehicle Loan,385224.75,84,30100,597,5362.45,1.5,Pending,0.3152,0
L303136,C103136,Education Loan,1626119.62,24,30400,660,3369.24,11.6,Pending,0.1587,0
L301598,C101598,Vehicle Loan,913482.63,36,77900,741,0.0,24.8,Approved,0.0368,0
L302877,C102877,Home Loan,2866325.81,36,61500,678,3249.76,26.9,Approved,0.082,0
L304894,C104894,Vehicle Loan,382877.59,60,36900,720,9137.03,14.8,Pending,0.119,0
L307784,C107784,Home Loan,5105387.11,24,86600,716,3630.95,14.6,Pending,0.0864,0
L307175,C107175,Vehicle Loan,290597.87,60,70100,623,17402.95,7.2,Approved,0.24,0
L308959,C108959,Business Loan,2331885.68,12,69200,751,28275.74,11.7,Pending,0.1839,0
L306915,C106915,Personal Loan,705661.5,36,77200,731,18179.55,23.5,Pending,0.0725,0
L303093,C103093,Personal Loan,199917.17,60,27100,773,7306.37,9.0,Approved,0.1102,0
L305122,C105122,Business Loan,2014689.81,84,93200,695,22868.53,16.7,Pending,0.1425,0
L309733,C109733,Home Loan,2494434.32,12,66000,685,9912.73,7.8,Approved,0.0908,0
L307213,C107213,Home Loan,6258511.89,120,11600,798,900.57,5.2,Approved,0.1093,0
L307305,C107305,Education Loan,1083457.29,12,43500,782,5767.73,8.0,Pending,0.0908,0
L304731,C104731,Education Loan,1045117.68,180,82200,505,21138.74,19.4,Approved,0.3023,1
L301855,C101855,Business Loan,1008232.85,180,57400,704,5378.7,12.5,Pending,0.0865,0
L308137,C108137,Business Loan,4933019.36,120,69000,644,14940.25,26.0,Pending,0.1277,0
L301963,C101963,Home Loan,6906138.1,180,70300,731,6442.11,21.3,Pending,0.0532,1
L303445,C103445,Vehicle Loan,815089.33,180,97300,847,19421.35,10.4,Pending,0.0632,0
L305744,C105744,Business Loan,3105550.22,36,39300,645,9295.88,0.0,Approved,0.3415,0
L300132,C100132,Home Loan,5381332.81,36,45700,736,5516.96,2.2,Approved,0.1548,0
L300514,C100514,Education Loan,1285464.42,180,83900,698,7229.26,25.3,Approved,0.0614,0
L302768,C102768,Business Loan,1504933.7,84,25300,759,3172.95,15.0,Pending,0.1289,0
L303667,C103667,Home Loan,4330066.71,24,111800,731,28712.91,3.2,Approved,0.2058,0
L308730,C108730,Home Loan,5431481.67,24,32300,560,5582.81,21.5,Approved,0.3048,1
L301724,C101724,Education Loan,1598444.95,120,57000,745,11467.81,8.4,Approved,0.1033,0
L301324,C101324,Education Loan,1910156.95,84,83600,829,8200.95,13.5,Approved,0.0459,0
L308783,C108783,Education Loan,1594178.05,24,44300,601,16539.09,11.3,Approved,0.2431,0
L307077,C107077,Home Loan,2969507.61,12,31600,752,7108.72,1.8,Pending,0.244,0
L308204,C108204,Personal Loan,214745.48,24,71700,602,18058.81,13.7,Pending,0.1491,0
L305365,C105365,Personal Loan,384334.88,60,52400,668,13853.44,2.9,Approved,0.1591,0
L307000,C107000,Vehicle Loan,976955.39,60,131600,748,14612.88,31.5,Approved,0.0462,0
L300956,C100956,Education Loan,273602.73,12,98200,685,9962.57,13.6,Approved,0.125,0
L300566,C100566,Home Loan,1542275.57,36,73300,692,28215.18,2.5,Approved,0.2202,0
L302044,C102044,Business Loan,1288980.48,120,43300,612,3833.57,7.0,Approved,0.1661,0
L304425,C104425,Home Loan,1695837.95,84,41800,714,1780.58,23.3,Pending,0.0746,0
L300051,C100051,Personal Loan,265608.69,120,36800,734,9761.21,6.1,Pending,0.2016,1
L305257,C105257,Home Loan,2563992.16,84,87100,716,7929.61,2.9,Approved,0.1143,0
L307725,C107725,Education Loan,1969403.98,120,75000,555,9320.66,13.1,Pending,0.1556,0
L307058,C107058,Business Loan,410458.92,120,91800,801,10420.67,24.3,Approved,0.0558,0
L305759,C105759,Business Loan,4584683.27,180,9200,586,1949.17,0.0,Pending,0.3113,0
L302475,C102475,Education Loan,1000349.32,120,67700,612,21336.21,5.5,Approved,0.2992,0
L303216,C103216,Personal Loan,183470.39,84,12400,743,1606.26,0.0,Approved,0.0642,0
L300342,C100342,Vehicle Loan,801270.35,60,20100,746,0.0,16.5,Pending,0.0634,0
L302196,C102196,Vehicle Loan,659765.6,12,69600,659,4215.85,8.0,Approved,0.1333,1
L303164,C103164,Business Loan,1639446.86,60,48100,900,11898.4,3.8,Pending,0.0514,0
L306152,C106152,Vehicle Loan,1203571.38,36,105500,663,4913.01,18.6,Approved,0.0584,0
L303999,C103999,Personal Loan,380797.59,180,69800,550,7259.72,5.6,Approved,0.2345,0
L306330,C106330,Business Loan,2493267.3,12,69600,770,8649.5,1.8,Approved,0.1223,1
L308589,C108589,Business Loan,3462315.24,180,62900,674,1837.02,12.6,Pending,0.0937,0
L304564,C104564,Personal Loan,418620.99,60,92300,555,23354.67,20.1,Pending,0.2352,0
L302836,C102836,Personal Loan,594652.93,84,29500,540,6921.62,10.4,Approved,0.2587,0
L305617,C105617,Personal Loan,60859.2,12,85400,710,15400.21,2.9,Pending,0.1607,0
L306896,C106896,Home Loan,6890906.9,84,10700,695,669.26,5.0,Pending,0.1792,0
L309859,C109859,Vehicle Loan,292553.97,120,42000,671,12839.57,4.0,Approved,0.2697,0
L309714,C109714,Home Loan,6642239.69,120,86100,858,8151.03,24.4,Approved,0.033,0
L300167,C100167,Vehicle Loan,1286480.16,12,52700,774,3729.05,1.8,Approved,0.1426,0
L301467,C101467,Vehicle Loan,487694.65,60,110300,666,24757.54,8.0,Approved,0.1888,0
L308159,C108159,Education Loan,762310.46,180,63500,790,5405.51,9.3,Approved,0.079,0
L302526,C102526,Personal Loan,174794.56,84,46500,806,12378.29,11.5,Approved,0.1135,0
L305506,C105506,Business Loan,760466.83,84,61800,691,9413.98,1.9,Pending,0.1047,0
L308117,C108117,Education Loan,405427.39,36,14100,773,1092.91,6.6,Approved,0.0577,1
L305861,C105861,Business Loan,2269492.71,24,81000,639,5354.98,15.8,Approved,0.0945,0
L308996,C108996,Business Loan,495806.68,24,61500,784,7949.73,2.4,Approved,0.067,0
L301317,C101317,Personal Loan,172772.23,12,117900,725,35215.18,8.8,Pending,0.1273,0
L302213,C102213,Home Loan,5169553.48,12,84100,679,21821.39,3.8,Pending,0.3231,0
L303791,C103791,Personal Loan,396366.65,180,12000,605,1415.42,3.6,Pending,0.1583,0
L306000,C106000,Vehicle Loan,389511.13,180,88600,705,13673.42,18.4,Approved,0.1107,0
L308449,C108449,Personal Loan,266592.86,180,93700,622,23385.79,4.7,Approved,0.2187,0
L308831,C108831,Personal Loan,528762.82,12,83300,647,12108.59,26.2,Pending,0.1344,0
L307467,C107467,Education Loan,413383.81,36,66700,547,4848.52,22.3,Approved,0.1567,0
L305308,C105308,Education Loan,1821367.76,120,97200,555,23676.03,1.1,Approved,0.3251,0
L302678,C102678,Personal Loan,691421.64,60,16100,712,4141.07,10.0,Pending,0.1635,0
L301773,C101773,Education Loan,671309.81,180,53200,754,10347.31,8.9,Pending,0.1037,0
L309259,C109259,Personal Loan,594129.44,36,38300,519,2692.18,7.6,Pending,0.2256,1
L309008,C109008,Personal Loan,766972.6,120,25500,741,2069.19,0.0,Approved,0.1303,0
L304742,C104742,Business Loan,3666737.77,120,73200,688,18684.95,4.4,Pending,0.1801,0
L306190,C106190,Home Loan,7935196.35,12,88100,672,20490.66,16.7,Approved,0.2315,1
L309828,C109828,Business Loan,2677820.02,36,119000,681,27227.55,27.2,Pending,0.109,0
L306414,C106414,Vehicle Loan,1055144.27,84,11800,582,1790.51,4.6,Pending,0.234,0
L306598,C106598,Vehicle Loan,431984.55,60,97400,829,9549.53,4.3,Pending,0.0522,0
L303714,C103714,Business Loan,4881127.34,180,65300,615,21070.04,10.6,Approved,0.271,1
L302956,C102956,Home Loan,1553652.36,36,84100,629,1442.78,0.8,Pending,0.1415,0
L305476,C105476,Home Loan,7399123.22,36,63300,661,10926.5,6.9,Approved,0.2257,0
L305510,C105510,Education Loan,1386406.6,12,119900,730,17387.03,5.4,Pending,0.1402,0
L302765,C102765,Home Loan,4466785.66,84,68300,577,7436.7,18.9,Pending,0.1576,1
L309663,C109663,Personal Loan,194933.86,36,115000,690,18018.27,10.8,Approved,0.0913,0
L303097,C103097,Home Loan,5004237.39,180,82900,691,3026.8,9.5,Pending,0.1426,0
L301525,C101525,Personal Loan,143779.3,36,40000,782,2688.26,1.6,Pending,0.0759,0
L306520,C106520,Personal Loan,432509.63,36,76100,772,8908.49,0.0,Approved,0.0747,0
L308022,C108022,Home Loan,3346860.88,180,41900,641,8868.73,16.6,Approved,0.1397,0
L303654,C103654,Vehicle Loan,609063.49,120,39300,768,6372.31,16.0,Approved,0.0665,0
L305100,C105100,Business Loan,996611.65,36,40700,742,5998.09,8.8,Pending,0.1384,0
L309729,C109729,Business Loan,3870377.34,180,95400,895,0.0,9.7,Approved,0.0374,0
L303308,C103308,Home Loan,6470450.98,36,42100,693,2034.31,0.3,Approved,0.2317,0
L301982,C101982,Education Loan,1099640.53,84,83500,763,11228.98,1.3,Pending,0.1029,1
L303044,C103044,Education Loan,138799.92,36,8900,702,1202.84,2.5,Pending,0.166,0
L306965,C106965,Vehicle Loan,1224148.55,24,43000,539,0.0,16.3,Pending,0.2471,1
L305070,C105070,Personal Loan,107352.85,180,77500,783,4390.63,13.3,Approved,0.0626,0
L306535,C106535,Vehicle Loan,1287551.41,36,47100,745,5174.95,25.1,Approved,0.0741,0
L304865,C104865,Education Loan,823691.6,36,53000,621,3105.52,19.3,Pending,0.1155,0
L308888,C108888,Vehicle Loan,996121.48,60,64500,733,13859.36,5.4,Pending,0.1081,0
L303281,C103281,Business Loan,2961041.88,12,104800,800,12932.82,14.1,Approved,0.0816,0
L301207,C101207,Vehicle Loan,1071684.46,12,41700,661,6212.99,23.4,Pending,0.0958,0
L301261,C101261,Home Loan,3640660.18,180,75700,687,10542.88,23.3,Approved,0.0615,0
L300259,C100259,Vehicle Loan,987690.81,60,44700,701,7504.77,15.7,Pending,0.0868,0
L304099,C104099,Business Loan,354664.64,60,48600,589,0.0,4.1,Pending,0.2323,1
L300959,C100959,Home Loan,2013500.28,60,59600,784,4776.08,12.0,Approved,0.0658,0
L303517,C103517,Personal Loan,196083.16,24,85800,659,7701.95,26.1,Approved,0.1323,0
L301859,C101859,Personal Loan,81692.75,84,72300,550,665.48,12.8,Pending,0.1212,0
L308134,C108134,Education Loan,1040130.15,180,68200,584,7865.28,28.4,Approved,0.1237,0
L308994,C108994,Education Loan,452099.51,84,65700,642,27184.48,0.6,Approved,0.3707,1
L302030,C102030,Vehicle Loan,1220634.31,180,72300,559,11728.23,11.4,Approved,0.2854,1
L306575,C106575,Vehicle Loan,1267142.53,12,74100,674,13542.69,7.9,Approved,0.1568,0
L306025,C106025,Vehicle Loan,968845.08,24,112300,694,9853.62,15.6,Approved,0.0905,0
L302530,C102530,Business Loan,2681541.05,36,65600,757,15604.45,31.6,Pending,0.0439,0
L308087,C108087,Business Loan,689560.48,24,78700,646,10746.59,12.1,Approved,0.182,1
L308492,C108492,Business Loan,794591.22,60,63100,795,10192.21,11.8,Pending,0.0657,1
L301382,C101382,Vehicle Loan,1269790.86,12,76200,709,14183.21,6.7,Approved,0.1825,0
L300013,C100013,Vehicle Loan,1071180.07,180,95600,819,16354.17,15.1,Pending,0.0565,0
L309776,C109776,Business Loan,1229250.48,120,57400,769,14554.41,31.5,Pending,0.0664,0
L304477,C104477,Personal Loan,473705.81,36,26100,744,7407.58,10.3,Approved,0.1189,1
L307407,C107407,Home Loan,1108338.89,84,88300,539,19440.85,19.5,Approved,0.2542,0
L302702,C102702,Vehicle Loan,988906.21,84,19000,747,4487.11,3.5,Approved,0.1541,0
L307976,C107976,Vehicle Loan,933750.46,36,79700,801,15348.1,0.6,Approved,0.1073,0
L302538,C102538,Education Loan,517425.64,24,74900,787,7582.35,5.9,Pending,0.0662,0
L304286,C104286,Personal Loan,729949.64,36,21700,642,3730.6,19.3,Approved,0.125,0
L303686,C103686,Education Loan,1849734.64,84,56300,648,10034.48,1.8,Pending,0.2537,1
L303045,C103045,Personal Loan,406003.31,180,68300,703,17928.6,32.6,Approved,0.0837,0
L305396,C105396,Home Loan,2400630.73,180,70100,753,22138.4,25.9,Approved,0.0703,1
L309601,C109601,Personal Loan,407416.68,12,15700,689,2772.28,7.1,Approved,0.1459,0
L301163,C101163,Vehicle Loan,955919.05,180,82200,694,9126.5,10.5,Pending,0.076,0
L300487,C100487,Business Loan,2397913.64,120,46600,689,10936.49,7.7,Pending,0.2232,0
L300703,C100703,Home Loan,7125762.14,12,24000,726,4898.73,5.8,Rejected,0.6475,0
L304324,C104324,Vehicle Loan,1001216.88,84,123100,724,13298.25,32.2,Approved,0.057,0
L306783,C106783,Personal Loan,298294.84,36,50400,698,8644.17,24.8,Pending,0.0737,0
L309908,C109908,Education Loan,1005743.15,180,28300,670,2044.35,21.5,Approved,0.0823,0
L307972,C107972,Business Loan,2682338.62,180,65100,633,12927.68,5.5,Pending,0.1816,0
L307345,C107345,Home Loan,5811996.19,24,94800,712,12322.33,10.3,Approved,0.1091,0
L306556,C106556,Home Loan,3111513.08,24,74800,793,22732.87,4.3,Approved,0.1649,1
L306887,C106887,Education Loan,1640958.64,60,28200,643,8684.79,10.2,Approved,0.2474,1
L306076,C106076,Education Loan,929382.7,84,75800,734,4567.09,7.7,Pending,0.0827,0
L303312,C103312,Business Loan,4715265.87,60,67500,735,5753.33,34.9,Pending,0.0484,0
L308770,C108770,Education Loan,806271.44,180,40000,663,1545.59,5.4,Approved,0.1304,1
L303098,C103098,Vehicle Loan,1253543.0,60,66800,634,3786.82,6.4,Approved,0.1674,0
L308794,C108794,Home Loan,4343508.9,60,32500,637,9671.74,12.9,Approved,0.3267,1
L300568,C100568,Home Loan,1310106.94,120,66200,718,10870.56,23.7,Pending,0.0654,0
L302372,C102372,Business Loan,722028.97,24,79500,626,16835.88,0.7,Approved,0.2307,1
L308801,C108801,Home Loan,3898851.31,120,61300,789,17150.52,26.5,Pending,0.0504,0
L302547,C102547,Home Loan,5431307.49,12,53700,689,0.0,13.2,Approved,0.12,0
L309395,C109395,Vehicle Loan,520060.54,180,27800,636,8122.79,10.9,Approved,0.2342,0
L302717,C102717,Personal Loan,598028.29,36,53700,732,8857.5,25.9,Pending,0.0469,0
L307061,C107061,Personal Loan,174569.65,24,68400,608,6129.69,1.7,Approved,0.2931,0
L308627,C108627,Business Loan,2111419.29,12,67000,568,8587.31,7.9,Approved,0.3879,0
L308526,C108526,Vehicle Loan,912425.48,36,112100,710,11377.06,8.7,Pending,0.0878,0
L304335,C104335,Education Loan,124359.16,24,47700,785,0.0,8.6,Approved,0.0539,1
L308300,C108300,Home Loan,1648187.34,60,100300,619,26910.97,19.6,Approved,0.1626,0
L308929,C108929,Vehicle Loan,319144.9,60,86900,714,10158.01,2.7,Approved,0.1611,0
L301798,C101798,Education Loan,1816257.85,180,64900,820,21130.77,17.0,Approved,0.0643,0
L307531,C107531,Education Loan,1474700.27,120,124200,654,27434.64,16.6,Approved,0.0965,0
L300236,C100236,Personal Loan,625594.12,36,54200,743,7339.63,18.4,Pending,0.0686,0
L301777,C101777,Personal Loan,351477.06,180,56700,750,15494.22,4.8,Approved,0.1466,0
L300622,C100622,Personal Loan,110775.01,60,55200,807,10853.48,2.8,Approved,0.0885,1
L304175,C104175,Personal Loan,508264.15,12,34800,699,4616.58,11.3,Approved,0.1466,0
L304666,C104666,Personal Loan,664661.6,84,30000,689,6793.0,4.8,Pending,0.1485,0
L300742,C100742,Vehicle Loan,573356.35,84,56600,594,15569.7,8.2,Approved,0.2556,0
L305808,C105808,Vehicle Loan,1215396.66,36,54200,769,5960.72,16.5,Approved,0.0742,0
L303827,C103827,Education Loan,1938277.19,180,51300,656,4359.7,5.0,Approved,0.234,0
L309746,C109746,Vehicle Loan,751825.99,36,66300,706,8521.04,7.0,Approved,0.1401,0
L304516,C104516,Business Loan,3107889.05,180,14400,695,3808.14,10.6,Approved,0.1884,0
L307053,C107053,Vehicle Loan,620115.67,60,28700,763,269.44,3.2,Pending,0.0649,0
L302862,C102862,Personal Loan,707519.66,60,102200,900,35318.89,23.5,Approved,0.0433,0
L301187,C101187,Vehicle Loan,440492.71,12,54800,684,5908.93,18.5,Pending,0.0931,0
L304571,C104571,Personal Loan,724119.67,24,54200,595,13903.84,3.1,Approved,0.2416,0
L301913,C101913,Education Loan,1245726.45,120,114100,521,10345.02,8.7,Pending,0.2878,0
L309122,C109122,Home Loan,7168433.97,180,67400,711,6658.65,11.9,Pending,0.1071,0
L308120,C108120,Personal Loan,516004.19,12,82700,720,16858.56,15.1,Approved,0.1486,0
L300634,C100634,Vehicle Loan,797972.18,84,35000,706,3649.28,6.8,Pending,0.1111,0
L300814,C100814,Vehicle Loan,980231.84,36,78700,638,5730.56,11.2,Approved,0.1062,0
L303171,C103171,Home Loan,3272159.14,120,130000,590,16943.45,28.9,Approved,0.1073,0
L303674,C103674,Vehicle Loan,795078.05,60,44300,687,7241.96,8.8,Approved,0.109,0
L303253,C103253,Home Loan,2791890.14,120,31200,743,2206.98,9.3,Approved,0.0966,0
L305975,C105975,Education Loan,1100183.35,24,58900,468,1931.21,18.4,Pending,0.3932,0
L301006,C101006,Education Loan,943999.41,120,170000,754,13362.07,17.4,Pending,0.0594,0
L303042,C103042,Business Loan,1002586.42,60,55500,603,16361.22,6.2,Approved,0.2805,0
L304665,C104665,Education Loan,1708792.37,120,79300,761,17910.71,11.7,Approved,0.0947,0
L304145,C104145,Business Loan,1261833.12,180,50000,800,3398.46,9.4,Pending,0.0386,0
L301747,C101747,Home Loan,5031825.28,36,81400,664,28703.56,10.1,Pending,0.3002,0
L301632,C101632,Personal Loan,409743.9,60,10700,725,2720.11,1.2,Pending,0.1874,1
L309616,C109616,Personal Loan,740261.82,60,67400,698,11369.89,17.8,Approved,0.0922,0
L306209,C106209,Business Loan,3744241.61,36,46700,712,586.92,12.7,Approved,0.1009,1
L301725,C101725,Education Loan,1328061.65,60,124700,798,0.0,22.1,Approved,0.0201,0
L304367,C104367,Personal Loan,284811.56,120,62400,614,13645.16,1.2,Approved,0.2249,0
L307240,C107240,Home Loan,5755815.22,24,40600,662,4477.31,15.7,Pending,0.1878,0
L300152,C100152,Education Loan,1822679.15,24,86900,700,1338.6,23.4,Approved,0.0659,0
L301988,C101988,Home Loan,4940291.53,24,57800,811,3040.24,3.2,Approved,0.0831,0
L302941,C102941,Education Loan,529672.25,120,83600,664,2997.43,31.3,Approved,0.0874,0
L303463,C103463,Education Loan,626614.12,60,68800,658,3267.24,1.0,Approved,0.1483,0
L308593,C108593,Home Loan,4899542.68,36,66200,634,8467.69,15.5,Pending,0.1336,0
L306665,C106665,Vehicle Loan,842518.04,24,53400,682,0.0,0.3,Approved,0.1029,0
L306755,C106755,Personal Loan,530786.44,36,151600,702,12262.74,18.3,Approved,0.0623,0
L307703,C107703,Home Loan,2951648.99,180,126200,678,15251.42,4.5,Approved,0.1429,0
L300600,C100600,Home Loan,4060966.46,24,104500,647,19689.27,10.8,Pending,0.1518,0
L300080,C100080,Personal Loan,78620.95,84,82600,572,13206.49,11.9,Approved,0.199,0
L303946,C103946,Education Loan,1512606.36,120,66100,862,13560.33,0.8,Approved,0.0968,0
L309289,C109289,Home Loan,3147508.68,36,67400,733,6880.84,8.2,Approved,0.0809,0
L306697,C106697,Education Loan,554900.21,180,106400,860,4098.79,16.4,Approved,0.0268,0
L301714,C101714,Business Loan,341842.83,12,57100,770,13625.91,11.1,Pending,0.2243,0
L309115,C109115,Personal Loan,56135.07,12,54600,637,3105.77,23.6,Approved,0.0935,0
L304134,C104134,Personal Loan,501388.43,12,79700,647,14390.48,34.6,Pending,0.0518,0
L307172,C107172,Personal Loan,769488.52,84,43100,760,9251.41,11.4,Approved,0.0847,0
L307179,C107179,Home Loan,7828236.58,12,83400,615,1178.75,9.1,Approved,0.3218,0
L300540,C100540,Home Loan,4192570.0,180,31700,733,11818.58,10.9,Pending,0.1546,0
L306203,C106203,Home Loan,4994158.84,60,77100,724,5737.34,1.9,Pending,0.1198,0
L306071,C106071,Education Loan,1801855.98,84,73000,485,4273.67,11.1,Approved,0.2785,0
L307453,C107453,Vehicle Loan,727673.17,36,106500,782,29344.96,9.6,Approved,0.0762,0
L305072,C105072,Vehicle Loan,1316804.02,60,71000,699,0.0,3.2,Approved,0.1085,0
L303900,C103900,Education Loan,1538979.58,12,79700,515,18213.37,5.5,Approved,0.338,0
L302392,C102392,Education Loan,1265237.5,36,62700,749,11223.49,23.5,Pending,0.121,0
L305367,C105367,Business Loan,4094272.29,60,86600,751,14396.25,5.2,Approved,0.1356,1
L301796,C101796,Education Loan,839546.18,24,79100,558,12763.82,15.1,Approved,0.2484,0
L301630,C101630,Home Loan,3795358.81,120,83700,797,12009.77,18.5,Approved,0.0494,0
L302151,C102151,Education Loan,582191.01,84,45700,630,6489.27,3.7,Approved,0.1567,0
L300724,C100724,Personal Loan,297012.8,12,76300,758,4992.21,24.4,Approved,0.0417,0
L301739,C101739,Personal Loan,572440.5,36,41800,491,11071.36,4.3,Approved,0.4372,1
L300107,C100107,Personal Loan,92859.69,24,112200,659,20909.92,15.7,Pending,0.1063,0
