account_id,customer_id,account_type,balance,interest_rate,status
A209770,C107530,Salary,31616.43,2.78,Active
A209771,C107531,Salary,346661.12,4.07,Active
A209772,C107531,Savings,0.0,4.89,Dormant
A209773,C107532,Savings,174590.47,2.75,Active
A209774,C107533,Savings,178151.55,2.81,Active
A209775,C107534,Current,70113.33,3.73,Active
A209776,C107535,Current,185232.48,3.22,Active
A209777,C107536,Savings,174550.98,5.46,Active
A209778,C107536,Savings,41293.85,6.22,Active
A209779,C107537,Savings,205109.14,5.63,Active
A209780,C107538,Savings,12559.71,4.9,Active
A209781,C107538,Savings,24990.11,5.01,Active
A209782,C107539,Current,231745.69,3.2,Dormant
A209783,C107539,Current,24593.22,3.12,Active
A209784,C107540,Current,112702.5,6.15,Dormant
A209785,C107541,Current,162368.49,2.84,Active
A209786,C107541,Savings,98480.1,5.36,Active
A209787,C107542,Savings,100095.2,2.5,Active
A209788,C107542,Premium,75809.03,4.82,Active
A209789,C107543,Current,165675.08,4.31,Active
A209790,C107544,Salary,185583.72,3.78,Dormant
A209791,C107545,Savings,94000.51,3.06,Active
A209792,C107546,Savings,129071.36,4.11,Active
A209793,C107546,Salary,157137.65,3.25,Active
A209794,C107547,Premium,187112.87,6.28,Active
A209795,C107547,Salary,44948.17,3.31,Active
A209796,C107548,Premium,282796.46,5.51,Active
A209797,C107549,Salary,135399.93,3.91,Active
A209798,C107550,Salary,43220.68,4.67,Active
A209799,C107550,Salary,169416.29,3.67,Active
A209800,C107551,Savings,27703.54,6.49,Dormant
A209801,C107552,Savings,218417.26,3.79,Active
A209802,C107553,Salary,318794.44,5.05,Active
A209803,C107554,Savings,8770.83,5.95,Active
A209804,C107555,Savings,193098.42,3.39,Active
A209805,C107555,Savings,35730.35,4.64,Active
A209806,C107556,Premium,152351.12,4.62,Dormant
A209807,C107557,Premium,94047.16,5.06,Active
A209808,C107558,Premium,84011.92,3.35,Active
A209809,C107558,Salary,16097.58,3.58,Dormant
A209810,C107559,Savings,170181.86,5.01,Active
A209811,C107559,Salary,317733.39,5.58,Active
A209812,C107560,Savings,46177.47,3.54,Active
A209813,C107560,Savings,287961.6,5.27,Dormant
A209814,C107561,Savings,207173.27,3.01,Active
A209815,C107561,Current,147110.93,5.12,Dormant
A209816,C107562,Savings,96546.65,3.47,Active
A209817,C107562,Current,46385.16,4.1,Active
A209818,C107563,Salary,90987.89,2.86,Dormant
A209819,C107564,Savings,5459.46,3.64,Active
A209820,C107565,Premium,9070.56,5.48,Dormant
A209821,C107566,Salary,180807.19,4.9,Dormant
A209822,C107567,Savings,84296.19,3.0,Active
A209823,C107567,Savings,75753.13,5.47,Active
A209824,C107568,Current,89744.86,2.67,Dormant
A209825,C107569,Premium,253159.37,5.65,Active
A209826,C107570,Savings,399825.17,3.86,Active
A209827,C107570,Savings,330497.05,5.36,Active
A209828,C107571,Salary,41803.85,3.44,Active
A209829,C107572,Salary,33115.73,3.6,Active
A209830,C107572,Savings,59161.51,6.02,Active
A209831,C107573,Salary,99038.98,5.79,Active
A209832,C107574,Salary,68583.44,2.78,Dormant
A209833,C107575,Savings,148761.38,2.92,Active
A209834,C107576,Salary,108771.36,3.91,Active
A209835,C107577,Premium,78766.85,3.23,Active
A209836,C107577,Savings,66717.62,3.25,Active
A209837,C107578,Current,101809.01,2.68,Dormant
A209838,C107578,Savings,91315.9,2.53,Active
A209839,C107579,Premium,42110.47,3.08,Active
A209840,C107580,Savings,138502.15,5.34,Active
A209841,C107581,Salary,184762.3,4.48,Active
A209842,C107582,Savings,324809.97,6.08,Active
A209843,C107583,Savings,156153.48,6.32,Dormant
A209844,C107583,Savings,82124.75,5.4,Active
A209845,C107584,Savings,163038.78,5.18,Active
A209846,C107585,Savings,313328.89,4.88,Active
A209847,C107586,Current,132447.3,2.64,Active
A209848,C107586,Premium,28291.02,2.64,Dormant
A209849,C107587,Premium,26852.29,5.65,Dormant
A209850,C107588,Savings,226766.09,5.33,Dormant
A209851,C107588,Premium,117578.68,3.3,Dormant
A209852,C107589,Savings,184655.63,4.34,Active
A209853,C107589,Salary,19061.18,2.99,Dormant
A209854,C107590,Savings,30248.07,2.71,Active
A209855,C107590,Savings,94178.9,2.53,Active
A209856,C107591,Salary,68215.98,6.03,Active
A209857,C107592,Savings,64580.89,3.89,Active
A209858,C107593,Current,15088.23,3.28,Active
A209859,C107593,Savings,353934.1,3.92,Dormant
A209860,C107594,Salary,371291.56,4.0,Dormant
A209861,C107595,Salary,288458.18,5.24,Dormant
A209862,C107596,Savings,60386.99,5.45,Active
A209863,C107597,Savings,253701.24,3.56,Active
A209864,C107597,Salary,90845.45,5.76,Dormant
A209865,C107598,Savings,235172.0,6.15,Active
A209866,C107599,Savings,153662.94,6.3,Active
A209867,C107600,Premium,584054.95,4.87,Active
A209868,C107600,Salary,124394.15,4.05,Active
A209869,C107601,Savings,16773.44,3.22,Active
A209870,C107601,Savings,7376.89,2.55,Active
A209871,C107602,Current,0.0,3.83,Active
A209872,C107603,Savings,67752.41,3.21,Dormant
A209873,C107604,Savings,85099.61,2.58,Active
A209874,C107604,Salary,233245.02,2.82,Active
A209875,C107605,Salary,56946.99,4.51,Dormant
A209876,C107605,Savings,33472.93,2.93,Active
A209877,C107606,Current,240306.4,6.05,Active
A209878,C107607,Premium,9883.68,5.64,Active
A209879,C107608,Savings,164446.33,2.67,Active
A209880,C107608,Salary,256174.21,3.02,Active
A209881,C107609,Savings,232384.67,4.76,Active
A209882,C107610,Premium,98412.7,4.33,Active
A209883,C107610,Savings,223267.76,6.26,Active
A209884,C107611,Current,13794.23,5.81,Dormant
A209885,C107612,Savings,204221.84,2.83,Active
A209886,C107613,Savings,284389.17,4.94,Active
A209887,C107614,Savings,155141.34,5.95,Active
A209888,C107615,Salary,222252.57,5.55,Dormant
A209889,C107616,Savings,355875.67,2.66,Active
A209890,C107617,Salary,161341.63,4.24,Active
A209891,C107618,Savings,259069.16,2.53,Dormant
A209892,C107619,Savings,123290.53,5.86,Active
A209893,C107619,Savings,222752.04,2.55,Active
A209894,C107620,Salary,49394.37,5.15,Active
A209895,C107621,Savings,118545.03,3.62,Active
A209896,C107622,Current,55852.57,6.44,Dormant
A209897,C107623,Savings,40447.59,5.19,Active
A209898,C107623,Premium,114153.28,5.67,Active
A209899,C107624,Current,68888.78,6.1,Active
A209900,C107625,Savings,364074.76,3.16,Dormant
A209901,C107626,Salary,151511.38,5.53,Dormant
A209902,C107626,Savings,113706.87,4.73,Active
A209903,C107627,Savings,112912.49,5.68,Active
A209904,C107628,Salary,45049.48,6.46,Active
A209905,C107628,Premium,96930.07,4.43,Active
A209906,C107629,Salary,99827.09,4.56,Active
A209907,C107630,Salary,157397.31,5.35,Active
A209908,C107631,Savings,244380.54,4.51,Active
A209909,C107632,Current,153289.85,3.14,Active
A209910,C107633,Salary,191543.3,4.04,Active
A209911,C107634,Salary,112353.6,6.13,Active
A209912,C107634,Salary,145745.87,3.0,Active
A209913,C107635,Savings,196860.04,3.23,Active
A209914,C107635,Savings,253024.3,5.39,Active
A209915,C107636,Savings,216761.08,4.71,Active
A209916,C107636,Savings,164563.31,5.82,Dormant
A209917,C107637,Savings,32600.96,3.47,Active
A209918,C107638,Savings,308465.61,5.78,Active
A209919,C107639,Savings,242208.33,4.4,Active
A209920,C107640,Savings,151809.77,2.58,Dormant
A209921,C107641,Salary,199371.29,2.97,Active
A209922,C107642,Premium,72877.95,3.98,Active
A209923,C107643,Savings,363650.97,5.34,Active
A209924,C107644,Savings,77688.2,4.93,Active
A209925,C107645,Salary,29743.42,3.63,Active
A209926,C107645,Savings,12690.96,5.7,Active
A209927,C107646,Current,27961.63,3.5,Active
A209928,C107647,Savings,180688.28,4.89,Active
A209929,C107647,Savings,178079.09,3.92,Active
A209930,C107648,Savings,31350.43,3.74,Active
A209931,C107648,Premium,34084.39,3.11,Active
A209932,C107649,Savings,82747.53,3.26,Dormant
A209933,C107650,Current,297822.58,4.07,Active
A209934,C107651,Premium,52713.9,3.02,Active
A209935,C107651,Salary,70746.01,6.39,Dormant
A209936,C107652,Savings,66240.95,5.86,Dormant
A209937,C107653,Savings,265708.95,5.17,Dormant
A209938,C107654,Savings,69362.92,4.27,Active
A209939,C107655,Current,20463.77,4.39,Dormant
A209940,C107655,Salary,181037.15,3.96,Active
A209941,C107656,Salary,3684.65,5.22,Active
A209942,C107657,Salary,252270.5,5.61,Active
A209943,C107658,Savings,32689.56,2.89,Active
A209944,C107659,Savings,216606.96,5.25,Active
A209945,C107660,Savings,122250.26,3.94,Dormant
A209946,C107661,Savings,226422.23,6.26,Active
A209947,C107662,Salary,151581.75,3.75,Active
A209948,C107663,Savings,407880.31,4.49,Active
A209949,C107664,Savings,201736.33,5.03,Dormant
A209950,C107664,Current,208840.54,5.97,Active
A209951,C107665,Salary,133749.34,6.25,Active
A209952,C107665,Savings,411999.36,2.54,Active
A209953,C107666,Savings,172969.56,5.28,Active
A209954,C107667,Salary,497746.21,3.48,Active
A209955,C107667,Savings,472933.5,5.53,Dormant
A209956,C107668,Savings,324748.48,3.07,Dormant
A209957,C107669,Savings,42007.59,2.91,Active
A209958,C107670,Salary,148384.11,4.66,Active
A209959,C107670,Salary,47108.77,4.66,Active
A209960,C107671,Savings,36460.08,5.81,Dormant
A209961,C107671,Premium,19018.1,4.85,Active
A209962,C107672,Savings,134760.66,6.35,Active
A209963,C107672,Savings,72217.0,5.78,Active
A209964,C107673,Savings,123304.95,5.65,Dormant
A209965,C107674,Savings,317554.81,6.12,Active
A209966,C107675,Savings,45881.47,6.24,Dormant
A209967,C107676,Salary,141179.67,6.16,Dormant
A209968,C107677,Savings,32580.34,3.69,Active
A209969,C107678,Savings,98236.43,5.63,Active
A209970,C107679,Current,387531.95,2.81,Active
A209971,C107679,Savings,293433.24,5.73,Active
A209972,C107680,Salary,59376.96,4.87,Active
A209973,C107681,Salary,146667.92,4.28,Active
A209974,C107682,Salary,67827.53,4.24,Active
A209975,C107683,Savings,131822.14,6.09,Dormant
A209976,C107683,Salary,83524.42,5.94,Active
A209977,C107684,Salary,139879.49,2.58,Active
A209978,C107685,Salary,212070.96,4.54,Dormant
A209979,C107686,Savings,236369.61,5.97,Active
A209980,C107687,Savings,47172.51,4.21,Active
A209981,C107687,Premium,167438.48,2.65,Active
A209982,C107688,Savings,214396.97,4.92,Dormant
A209983,C107689,Savings,241032.27,3.47,Active
A209984,C107690,Salary,121714.68,4.31,Active
A209985,C107691,Savings,30128.92,3.75,Active
A209986,C107692,Savings,0.0,3.6,Dormant
A209987,C107693,Savings,48274.02,5.22,Dormant
A209988,C107694,Savings,221559.51,5.63,Active
A209989,C107695,Salary,136658.12,5.41,Active
A209990,C107696,Savings,42866.13,5.39,Dormant
A209991,C107697,Salary,228810.83,6.21,Active
A209992,C107698,Savings,58456.63,5.68,Active
A209993,C107699,Savings,184963.86,6.02,Dormant
A209994,C107700,Savings,60165.28,2.99,Active
A209995,C107700,Savings,65470.78,2.89,Active
A209996,C107701,Salary,170070.63,6.35,Active
A209997,C107701,Savings,132499.65,5.12,Dormant
A209998,C107702,Salary,297492.38,5.85,Dormant
A209999,C107702,Savings,322643.44,3.62,Active
A210000,C107703,Savings,502269.08,5.74,Dormant
A210001,C107704,Salary,0.0,3.9,Active
A210002,C107705,Savings,102363.09,4.88,Dormant
A210003,C107706,Salary,122948.97,4.31,Dormant
A210004,C107707,Salary,245220.94,3.53,Dormant
A210005,C107708,Savings,271053.35,2.57,Dormant
A210006,C107709,Salary,133589.25,2.84,Dormant
A210007,C107710,Salary,0.0,5.89,Active
A210008,C107710,Savings,111143.55,4.84,Active
A210009,C107711,Current,48958.26,2.82,Active
A210010,C107711,Savings,91703.13,2.93,Dormant
A210011,C107712,Savings,466476.68,4.06,Dormant
A210012,C107713,Salary,256740.22,3.88,Dormant
A210013,C107713,Savings,266616.01,3.96,Active
A210014,C107714,Salary,67930.71,4.22,Active
A210015,C107715,Salary,209132.91,5.44,Active
A210016,C107716,Salary,280333.71,4.43,Active
A210017,C107716,Salary,149970.56,2.66,Active
A210018,C107717,Premium,187407.24,3.03,Dormant
A210019,C107718,Savings,149833.86,3.58,Active
A210020,C107719,Savings,86751.0,5.77,Active
A210021,C107720,Savings,92130.93,4.36,Active
A210022,C107720,Savings,136848.25,6.29,Dormant
A210023,C107721,Salary,65368.05,3.74,Active
A210024,C107722,Savings,94618.54,5.22,Active
A210025,C107722,Savings,217112.8,5.81,Dormant
A210026,C107723,Savings,149732.86,3.91,Active
A210027,C107724,Savings,324012.1,3.36,Active
A210028,C107725,Salary,72978.78,3.77,Active
A210029,C107725,Premium,112198.26,4.47,Active
A210030,C107726,Savings,7620.14,6.01,Active
A210031,C107727,Savings,161831.27,3.44,Active
A210032,C107728,Savings,252682.44,5.4,Active
A210033,C107729,Current,417474.28,3.91,Active
A210034,C107730,Savings,34933.76,4.65,Active
A210035,C107731,Premium,195215.7,6.25,Active
A210036,C107732,Savings,160342.25,2.71,Dormant
A210037,C107732,Salary,181192.03,4.56,Active
A210038,C107733,Savings,48976.92,4.8,Dormant
A210039,C107733,Savings,54723.33,6.21,Active
A210040,C107734,Savings,50556.6,4.13,Dormant
A210041,C107735,Savings,42158.22,5.57,Active
A210042,C107736,Current,43754.33,3.36,Active
A210043,C107736,Current,68247.41,4.52,Active
A210044,C107737,Savings,66793.91,4.21,Active
A210045,C107738,Savings,192199.05,4.91,Active
A210046,C107739,Salary,98123.19,5.09,Active
A210047,C107740,Savings,12821.75,5.66,Active
A210048,C107740,Savings,22392.89,6.14,Dormant
A210049,C107741,Salary,143891.34,3.63,Active
A210050,C107742,Savings,141423.85,4.47,Active
A210051,C107743,Savings,0.0,2.61,Active
A210052,C107743,Savings,225698.5,5.94,Active
A210053,C107744,Salary,71416.97,3.19,Dormant
A210054,C107745,Savings,220159.81,4.87,Active
A210055,C107746,Savings,68539.94,4.15,Active
A210056,C107747,Savings,10954.99,2.99,Dormant
A210057,C107748,Premium,22265.13,4.85,Dormant
A210058,C107748,Savings,108550.39,3.27,Active
A210059,C107749,Savings,257681.72,2.79,Active
A210060,C107750,Savings,51086.72,6.28,Active
A210061,C107751,Current,30983.44,3.08,Active
A210062,C107752,Savings,381495.36,3.07,Active
A210063,C107753,Salary,205841.21,6.24,Dormant
A210064,C107753,Savings,198661.54,4.37,Active
A210065,C107754,Premium,30311.36,4.25,Active
A210066,C107755,Savings,143371.51,4.9,Active
A210067,C107756,Salary,120645.18,5.31,Dormant
A210068,C107757,Premium,216460.79,4.86,Dormant
A210069,C107758,Salary,328282.01,3.51,Active
A210070,C107758,Savings,404284.12,6.34,Dormant
A210071,C107759,Salary,133492.64,2.54,Active
A210072,C107760,Salary,276424.88,4.56,Active
A210073,C107760,Salary,158490.64,4.42,Active
A210074,C107761,Savings,163187.93,4.93,Active
A210075,C107761,Current,153682.21,4.72,Active
A210076,C107762,Savings,130585.59,5.65,Dormant
A210077,C107763,Savings,245849.96,2.57,Active
A210078,C107764,Savings,234033.16,5.28,Active
A210079,C107764,Current,165491.73,4.61,Active
A210080,C107765,Savings,157223.94,4.98,Active
A210081,C107766,Savings,233833.12,2.53,Active
A210082,C107767,Savings,181486.78,5.33,Active
A210083,C107767,Current,295731.8,3.86,Active
A210084,C107768,Premium,219356.69,3.42,Active
A210085,C107769,Savings,167424.7,4.35,Active
A210086,C107770,Salary,88059.69,4.44,Dormant
A210087,C107771,Savings,66151.67,6.18,Active
A210088,C107772,Savings,206770.14,3.81,Active
A210089,C107773,Savings,0.0,5.93,Active
A210090,C107774,Savings,273383.29,3.86,Active
A210091,C107774,Savings,186445.03,6.44,Dormant
A210092,C107775,Savings,285508.57,6.25,Active
A210093,C107776,Savings,40780.57,2.8,Dormant
A210094,C107777,Savings,124307.81,4.76,Dormant
A210095,C107778,Savings,119854.83,3.15,Active
A210096,C107778,Savings,43732.65,4.33,Dormant
A210097,C107779,Salary,142149.9,3.59,Dormant
A210098,C107780,Savings,98134.34,4.06,Active
A210099,C107780,Salary,57261.24,5.8,Dormant
A210100,C107781,Savings,294402.05,3.29,Active
A210101,C107781,Salary,370691.68,4.11,Active
A210102,C107782,Savings,298366.97,5.53,Active
A210103,C107783,Savings,123429.13,3.39,Active
A210104,C107783,Premium,78080.58,6.13,Active
A210105,C107784,Current,284722.49,4.03,Active
A210106,C107784,Current,299671.13,5.11,Active
A210107,C107785,Savings,92401.17,6.45,Dormant
A210108,C107786,Premium,478789.56,5.93,Dormant
A210109,C107786,Savings,231998.45,5.22,Dormant
A210110,C107787,Current,63756.06,3.57,Active
A210111,C107788,Savings,272638.47,4.41,Active
A210112,C107788,Savings,142122.75,3.4,Active
A210113,C107789,Savings,6264.73,4.63,Active
A210114,C107789,Current,224991.25,6.39,Active
A210115,C107790,Salary,195804.19,3.41,Active
A210116,C107791,Savings,120047.86,3.1,Active
A210117,C107791,Savings,106301.75,3.29,Active
A210118,C107792,Salary,37521.92,6.0,Dormant
A210119,C107793,Savings,102317.89,3.13,Active
A210120,C107794,Savings,137067.51,5.54,Active
A210121,C107795,Salary,251099.31,5.01,Active
A210122,C107796,Savings,51506.06,5.82,Active
A210123,C107796,Savings,98320.01,4.12,Active
A210124,C107797,Savings,66485.61,3.83,Dormant
A210125,C107798,Savings,195966.94,4.19,Dormant
A210126,C107799,Salary,58379.87,4.72,Dormant
A210127,C107800,Savings,51023.88,5.04,Active
A210128,C107801,Current,404484.4,3.22,Active
A210129,C107802,Savings,136100.3,6.18,Active
A210130,C107803,Savings,92590.84,4.92,Active
A210131,C107804,Current,226279.89,4.08,Active
A210132,C107805,Current,301124.66,5.8,Active
A210133,C107806,Salary,18363.54,5.47,Dormant
A210134,C107806,Current,47399.66,6.02,Active
A210135,C107807,Savings,51822.58,5.2,Active
A210136,C107808,Salary,28103.91,4.44,Active
A210137,C107809,Current,134495.88,5.83,Active
A210138,C107810,Salary,297348.83,3.72,Active
A210139,C107811,Salary,65888.79,5.58,Active
A210140,C107811,Salary,79877.92,4.84,Active
A210141,C107812,Salary,145745.44,4.5,Active
A210142,C107813,Current,140254.48,5.99,Active
A210143,C107813,Savings,31904.89,3.05,Active
A210144,C107814,Savings,95562.57,5.1,Active
A210145,C107814,Savings,171165.64,3.37,Active
A210146,C107815,Savings,70932.22,4.39,Dormant
A210147,C107816,Current,59428.78,3.0,Active
A210148,C107816,Savings,107992.44,4.19,Active
A210149,C107817,Salary,115102.43,5.64,Active
A210150,C107818,Premium,251600.68,5.65,Dormant
A210151,C107819,Savings,0.0,5.39,Active
A210152,C107820,Salary,69417.31,2.76,Active
A210153,C107821,Savings,207245.26,4.78,Dormant
A210154,C107822,Salary,55848.18,5.54,Active
A210155,C107823,Savings,123989.02,5.63,Active
A210156,C107824,Savings,177958.99,6.29,Active
A210157,C107824,Savings,17598.67,3.36,Active
A210158,C107825,Savings,89467.49,6.32,Active
A210159,C107825,Savings,145601.2,5.27,Active
A210160,C107826,Savings,39378.63,3.52,Active
A210161,C107827,Savings,131126.1,4.46,Active
A210162,C107828,Premium,104972.57,5.42,Dormant
A210163,C107828,Savings,213078.53,6.15,Dormant
A210164,C107829,Current,147188.54,2.83,Active
A210165,C107830,Salary,98847.24,4.92,Dormant
A210166,C107831,Salary,349670.36,5.78,Active
A210167,C107832,Savings,241939.55,3.8,Dormant
A210168,C107833,Salary,161165.27,2.55,Active
A210169,C107834,Savings,122627.27,2.88,Active
A210170,C107835,Savings,181364.28,3.59,Active
A210171,C107835,Savings,99719.92,6.21,Dormant
A210172,C107836,Savings,58677.47,2.78,Dormant
A210173,C107837,Salary,125013.04,3.12,Active
A210174,C107838,Savings,78830.3,5.08,Active
A210175,C107838,Savings,184999.11,4.37,Active
A210176,C107839,Salary,118257.99,5.1,Active
A210177,C107840,Savings,180908.22,5.79,Active
A210178,C107841,Premium,3939.92,5.8,Active
A210179,C107842,Salary,90358.89,3.15,Active
A210180,C107842,Savings,31260.66,5.42,Active
A210181,C107843,Salary,68635.85,6.17,Active
A210182,C107844,Savings,95829.08,4.12,Active
A210183,C107845,Savings,56757.34,4.0,Dormant
A210184,C107846,Salary,92513.34,3.99,Active
A210185,C107847,Savings,71238.87,5.84,Dormant
A210186,C107847,Current,65106.76,5.25,Dormant
A210187,C107848,Savings,139772.7,4.19,Active
A210188,C107848,Savings,15440.2,6.06,Active
A210189,C107849,Savings,283194.87,2.66,Dormant
A210190,C107850,Savings,242957.75,3.06,Active
